,year,month,day,hour,mm_precip,temperature
95,2021,1,4,23,0.0,3.35
96,2021,1,5,0,0.0,3.8
97,2021,1,5,1,0.0,4.2
98,2021,1,5,2,0.0,4.0
99,2021,1,5,3,0.0,3.5
100,2021,1,5,4,0.0,3.2
101,2021,1,5,5,0.0,3.45
102,2021,1,5,6,0.0,3.3
103,2021,1,5,7,0.0,2.8499999999999996
104,2021,1,5,8,0.0,3.5
105,2021,1,5,9,0.0,6.5
106,2021,1,5,10,0.0,8.25
107,2021,1,5,11,0.0,8.65
108,2021,1,5,12,0.0,9.15
109,2021,1,5,13,0.0,8.75
110,2021,1,5,14,0.0,8.2
111,2021,1,5,15,0.0,7.5
112,2021,1,5,16,0.0,7.15
113,2021,1,5,17,0.0,6.35
114,2021,1,5,18,0.0,5.6
115,2021,1,5,19,0.0,4.3
116,2021,1,5,20,0.0,3.9
117,2021,1,5,21,0.0,3.5
118,2021,1,5,22,0.0,2.1500000000000004
119,2021,1,5,23,0.0,1.9000000000000001
120,2021,1,6,0,0.0,0.95
121,2021,1,6,1,0.0,0.8500000000000001
122,2021,1,6,2,0.0,2.0
123,2021,1,6,3,0.0,0.6
124,2021,1,6,4,0.0,0.3
125,2021,1,6,5,0.0,0.45
126,2021,1,6,6,0.0,0.4
127,2021,1,6,7,0.0,0.75
128,2021,1,6,8,0.0,3.5999999999999996
129,2021,1,6,9,0.0,6.4
130,2021,1,6,10,0.0,7.550000000000001
131,2021,1,6,11,0.0,8.649999999999999
132,2021,1,6,12,0.0,9.65
133,2021,1,6,13,0.0,10.1
134,2021,1,6,14,0.0,9.45
135,2021,1,6,15,0.0,8.6
136,2021,1,6,16,0.0,6.75
137,2021,1,6,17,0.0,5.5
138,2021,1,6,18,0.0,5.8
139,2021,1,6,19,0.0,6.5
140,2021,1,6,20,0.0,5.75
141,2021,1,6,21,0.0,6.15
142,2021,1,6,22,0.0,5.05
143,2021,1,6,23,0.0,5.8
144,2021,1,7,0,0.0,6.05
145,2021,1,7,1,0.0,5.949999999999999
146,2021,1,7,2,0.0,5.75
147,2021,1,7,3,0.0,5.7
148,2021,1,7,4,0.15000000000000002,5.35
149,2021,1,7,5,0.0,5.15
150,2021,1,7,6,0.0,5.45
151,2021,1,7,7,0.0,5.1
152,2021,1,7,8,0.0,5.4
153,2021,1,7,9,0.0,5.95
154,2021,1,7,10,0.0,6.8
155,2021,1,7,11,0.0,7.05
156,2021,1,7,12,0.0,7.2
157,2021,1,7,13,0.0,7.15
158,2021,1,7,14,0.0,7.25
159,2021,1,7,15,0.0,7.05
160,2021,1,7,16,0.0,6.800000000000001
161,2021,1,7,17,0.0,6.3
162,2021,1,7,18,0.0,6.199999999999999
163,2021,1,7,19,0.0,5.6
164,2021,1,7,20,0.0,4.75
165,2021,1,7,21,0.0,4.6
166,2021,1,7,22,0.0,4.45
167,2021,1,7,23,0.0,3.9499999999999997
168,2021,1,8,0,0.0,3.3
169,2021,1,8,1,0.0,3.2
170,2021,1,8,2,0.0,3.2
171,2021,1,8,3,0.0,2.75
172,2021,1,8,4,0.0,1.6
173,2021,1,8,5,0.0,2.0
174,2021,1,8,6,0.0,1.3
175,2021,1,8,7,0.0,1.65
176,2021,1,8,8,0.0,2.75
177,2021,1,8,9,0.0,5.0
178,2021,1,8,10,0.0,6.1
179,2021,1,8,11,0.0,6.1
180,2021,1,8,12,0.0,7.15
181,2021,1,8,13,0.0,7.6
182,2021,1,8,14,0.0,7.449999999999999
183,2021,1,8,15,0.0,6.550000000000001
184,2021,1,8,16,0.0,6.2
185,2021,1,8,17,0.0,6.0
186,2021,1,8,18,0.0,6.2
187,2021,1,8,19,0.0,6.15
188,2021,1,8,20,0.0,6.05
189,2021,1,8,21,0.0,6.0
190,2021,1,8,22,0.0,5.9
191,2021,1,8,23,0.0,5.800000000000001
192,2021,1,9,0,0.0,6.0
193,2021,1,9,1,0.0,6.15
194,2021,1,9,2,0.55,4.35
195,2021,1,9,3,0.3,4.199999999999999
196,2021,1,9,4,0.5,5.550000000000001
197,2021,1,9,5,0.55,5.25
198,2021,1,9,6,1.05,5.45
199,2021,1,9,7,0.5,5.7
200,2021,1,9,8,2.15,5.1
201,2021,1,9,9,1.4500000000000002,5.15
202,2021,1,9,10,0.25,5.7
203,2021,1,9,11,1.35,6.05
204,2021,1,9,12,1.2,6.05
205,2021,1,9,13,0.39999999999999997,6.25
206,2021,1,9,14,0.5,6.5
207,2021,1,9,15,0.1,6.65
208,2021,1,9,16,0.0,7.05
209,2021,1,9,17,0.0,7.2
210,2021,1,9,18,0.0,7.35
211,2021,1,9,19,0.0,7.35
212,2021,1,9,20,0.0,7.3
213,2021,1,9,21,0.0,7.1
214,2021,1,9,22,0.15000000000000002,6.8
215,2021,1,9,23,1.75,6.2
216,2021,1,10,0,0.65,6.4
217,2021,1,10,1,0.0,6.95
218,2021,1,10,2,0.0,6.95
219,2021,1,10,3,0.0,7.05
220,2021,1,10,4,0.0,7.449999999999999
221,2021,1,10,5,0.0,7.8
222,2021,1,10,6,0.05,7.7
223,2021,1,10,7,0.0,7.85
224,2021,1,10,8,0.0,7.65
225,2021,1,10,9,0.1,7.25
226,2021,1,10,10,0.15000000000000002,6.6
227,2021,1,10,11,0.55,6.35
228,2021,1,10,12,0.6,6.550000000000001
229,2021,1,10,13,0.25,6.9
230,2021,1,10,14,0.0,7.1
231,2021,1,10,15,0.0,6.9
232,2021,1,10,16,0.0,6.449999999999999
233,2021,1,10,17,0.0,6.2
234,2021,1,10,18,0.0,5.9
235,2021,1,10,19,0.0,5.15
236,2021,1,10,20,0.0,5.1
237,2021,1,10,21,0.0,4.9
238,2021,1,10,22,0.0,4.800000000000001
239,2021,1,10,23,0.0,4.8
240,2021,1,11,0,0.0,4.75
241,2021,1,11,1,0.0,4.7
242,2021,1,11,2,0.0,4.4
243,2021,1,11,3,0.0,4.1
244,2021,1,11,4,0.0,4.0
245,2021,1,11,5,0.0,4.15
246,2021,1,11,6,0.0,3.8
247,2021,1,11,7,0.0,3.25
248,2021,1,11,8,0.0,3.35
249,2021,1,11,9,0.0,4.800000000000001
250,2021,1,11,10,0.0,6.550000000000001
251,2021,1,11,11,0.0,7.5
252,2021,1,11,12,0.0,7.699999999999999
253,2021,1,11,13,0.0,7.45
254,2021,1,11,14,0.0,7.15
255,2021,1,11,15,0.0,6.449999999999999
256,2021,1,11,16,0.0,4.949999999999999
257,2021,1,11,17,0.0,3.95
258,2021,1,11,18,0.0,2.95
259,2021,1,11,19,0.0,2.8499999999999996
260,2021,1,11,20,0.0,2.6500000000000004
261,2021,1,11,21,0.0,2.8499999999999996
262,2021,1,11,22,0.0,3.1
263,2021,1,11,23,0.0,3.1
264,2021,1,12,0,0.0,2.9
265,2021,1,12,1,0.0,2.75
266,2021,1,12,2,0.0,2.6
267,2021,1,12,3,0.0,2.55
268,2021,1,12,4,0.0,2.7
269,2021,1,12,5,0.0,2.8
270,2021,1,12,6,0.0,2.9
271,2021,1,12,7,0.0,2.75
272,2021,1,12,8,0.0,3.55
273,2021,1,12,9,0.0,5.3
274,2021,1,12,10,0.0,6.55
275,2021,1,12,11,0.0,7.6
276,2021,1,12,12,0.0,7.800000000000001
277,2021,1,12,13,0.0,7.8
278,2021,1,12,14,0.0,8.3
279,2021,1,12,15,0.0,7.5
280,2021,1,12,16,0.0,6.0
281,2021,1,12,17,0.0,5.15
282,2021,1,12,18,0.0,4.949999999999999
283,2021,1,12,19,0.0,4.1
284,2021,1,12,20,0.0,4.550000000000001
285,2021,1,12,21,0.0,4.9
286,2021,1,12,22,0.0,3.8499999999999996
287,2021,1,12,23,0.0,4.05
288,2021,1,13,0,0.0,2.6500000000000004
289,2021,1,13,1,0.0,3.95
290,2021,1,13,2,0.0,4.55
291,2021,1,13,3,0.0,4.55
292,2021,1,13,4,0.0,4.65
293,2021,1,13,5,0.0,4.75
294,2021,1,13,6,0.0,4.65
295,2021,1,13,7,0.0,5.050000000000001
296,2021,1,13,8,0.0,6.2
297,2021,1,13,9,0.0,7.2
298,2021,1,13,10,0.0,8.600000000000001
299,2021,1,13,11,0.0,9.4
300,2021,1,13,12,0.0,10.15
301,2021,1,13,13,0.0,11.15
302,2021,1,13,14,0.0,10.9
303,2021,1,13,15,0.0,9.85
304,2021,1,13,16,0.0,8.85
305,2021,1,13,17,0.0,8.0
306,2021,1,13,18,0.0,8.149999999999999
307,2021,1,13,19,0.0,8.600000000000001
308,2021,1,13,20,0.0,8.95
309,2021,1,13,21,0.0,9.1
310,2021,1,13,22,0.0,8.25
311,2021,1,13,23,0.0,7.75
312,2021,1,14,0,0.0,7.0
313,2021,1,14,1,0.0,6.85
314,2021,1,14,2,0.0,6.449999999999999
315,2021,1,14,3,0.0,6.1
316,2021,1,14,4,0.0,5.699999999999999
317,2021,1,14,5,0.0,5.4
318,2021,1,14,6,0.0,5.300000000000001
319,2021,1,14,7,0.0,5.300000000000001
320,2021,1,14,8,0.0,6.0
321,2021,1,14,9,0.0,7.35
322,2021,1,14,10,0.0,8.65
323,2021,1,14,11,0.0,9.5
324,2021,1,14,12,0.0,10.35
325,2021,1,14,13,0.0,10.35
326,2021,1,14,14,0.0,9.55
327,2021,1,14,15,0.0,8.65
328,2021,1,14,16,0.0,7.1
329,2021,1,14,17,0.0,6.550000000000001
330,2021,1,14,18,0.0,6.550000000000001
331,2021,1,14,19,0.0,6.3
332,2021,1,14,20,0.0,7.25
333,2021,1,14,21,0.0,7.15
334,2021,1,14,22,0.0,6.6
335,2021,1,14,23,0.0,6.35
336,2021,1,15,0,0.0,6.05
337,2021,1,15,1,0.0,6.45
338,2021,1,15,2,0.0,6.85
339,2021,1,15,3,0.0,7.2
340,2021,1,15,4,0.0,6.9
341,2021,1,15,5,0.0,6.25
342,2021,1,15,6,0.0,6.3
343,2021,1,15,7,0.0,6.0
344,2021,1,15,8,0.0,7.699999999999999
345,2021,1,15,9,0.0,10.2
346,2021,1,15,10,0.0,9.25
347,2021,1,15,11,0.0,9.45
348,2021,1,15,12,0.0,10.15
349,2021,1,15,13,0.0,11.45
350,2021,1,15,14,0.0,12.399999999999999
351,2021,1,15,15,0.0,12.149999999999999
352,2021,1,15,16,0.0,10.35
353,2021,1,15,17,0.0,9.55
354,2021,1,15,18,0.0,8.4
355,2021,1,15,19,0.0,7.35
356,2021,1,15,20,0.0,7.15
357,2021,1,15,21,0.0,6.75
358,2021,1,15,22,0.0,5.85
359,2021,1,15,23,0.0,6.4
360,2021,1,16,0,0.0,7.1
361,2021,1,16,1,0.0,6.4
362,2021,1,16,2,0.0,5.0
363,2021,1,16,3,0.0,4.25
364,2021,1,16,4,0.0,5.4
365,2021,1,16,5,0.0,4.5
366,2021,1,16,6,0.0,4.55
367,2021,1,16,7,0.0,5.95
368,2021,1,16,8,0.0,7.25
369,2021,1,16,9,0.0,8.95
370,2021,1,16,10,0.0,9.55
371,2021,1,16,11,0.0,10.75
372,2021,1,16,12,0.0,11.899999999999999
373,2021,1,16,13,0.0,12.649999999999999
374,2021,1,16,14,0.0,12.95
375,2021,1,16,15,0.0,11.25
376,2021,1,16,16,0.0,10.3
377,2021,1,16,17,0.0,9.95
378,2021,1,16,18,0.0,9.1
379,2021,1,16,19,0.0,9.600000000000001
380,2021,1,16,20,0.0,9.05
381,2021,1,16,21,0.0,8.399999999999999
382,2021,1,16,22,0.0,8.0
383,2021,1,16,23,0.0,8.15
384,2021,1,17,0,0.0,8.0
385,2021,1,17,1,0.0,7.85
386,2021,1,17,2,0.0,8.25
387,2021,1,17,3,0.0,8.55
388,2021,1,17,4,0.0,8.8
389,2021,1,17,5,0.0,8.7
390,2021,1,17,6,0.0,9.2
391,2021,1,17,7,0.0,8.7
392,2021,1,17,8,0.0,10.149999999999999
393,2021,1,17,9,0.0,12.0
394,2021,1,17,10,0.0,13.45
395,2021,1,17,11,0.0,14.100000000000001
396,2021,1,17,12,0.0,15.6
397,2021,1,17,13,0.0,16.35
398,2021,1,17,14,0.0,16.35
399,2021,1,17,15,0.0,16.1
400,2021,1,17,16,0.0,13.149999999999999
401,2021,1,17,17,0.0,11.350000000000001
402,2021,1,17,18,0.0,10.95
403,2021,1,17,19,0.0,10.8
404,2021,1,17,20,0.0,10.45
405,2021,1,17,21,0.0,9.45
406,2021,1,17,22,0.0,8.399999999999999
407,2021,1,17,23,0.0,8.45
408,2021,1,18,0,0.0,9.7
409,2021,1,18,1,0.0,9.45
410,2021,1,18,2,0.0,9.100000000000001
411,2021,1,18,3,0.0,9.399999999999999
412,2021,1,18,4,0.0,9.15
413,2021,1,18,5,0.0,9.100000000000001
414,2021,1,18,6,0.0,8.7
415,2021,1,18,7,0.0,8.15
416,2021,1,18,8,0.0,9.25
417,2021,1,18,9,0.0,10.55
418,2021,1,18,10,0.0,11.65
419,2021,1,18,11,0.0,12.45
420,2021,1,18,12,0.0,12.35
421,2021,1,18,13,0.0,11.85
422,2021,1,18,14,0.0,11.95
423,2021,1,18,15,0.0,12.1
424,2021,1,18,16,0.0,11.45
425,2021,1,18,17,0.0,10.45
426,2021,1,18,18,0.0,9.8
427,2021,1,18,19,0.0,9.3
428,2021,1,18,20,0.0,8.9
429,2021,1,18,21,0.0,8.600000000000001
430,2021,1,18,22,0.0,8.8
431,2021,1,18,23,0.0,9.2
432,2021,1,19,0,0.0,9.2
433,2021,1,19,1,0.0,8.75
434,2021,1,19,2,0.0,8.65
435,2021,1,19,3,0.0,8.75
436,2021,1,19,4,0.0,8.0
437,2021,1,19,5,0.0,6.45
438,2021,1,19,6,0.0,5.65
439,2021,1,19,7,0.0,6.449999999999999
440,2021,1,19,8,0.0,8.95
441,2021,1,19,9,0.0,11.3
442,2021,1,19,10,0.0,11.95
443,2021,1,19,11,0.0,13.399999999999999
444,2021,1,19,12,0.0,13.149999999999999
445,2021,1,19,13,0.0,14.1
446,2021,1,19,14,0.0,14.0
447,2021,1,19,15,0.0,12.899999999999999
448,2021,1,19,16,0.0,11.55
449,2021,1,19,17,0.0,10.399999999999999
450,2021,1,19,18,0.0,9.2
451,2021,1,19,19,0.0,9.100000000000001
452,2021,1,19,20,0.0,9.6
453,2021,1,19,21,0.0,10.15
454,2021,1,19,22,0.0,10.2
455,2021,1,19,23,0.0,10.45
456,2021,1,20,0,0.0,10.75
457,2021,1,20,1,0.0,10.75
458,2021,1,20,2,0.0,10.5
459,2021,1,20,3,0.0,10.1
460,2021,1,20,4,0.0,10.2
461,2021,1,20,5,0.0,10.2
462,2021,1,20,6,0.0,10.05
463,2021,1,20,7,0.0,9.95
464,2021,1,20,8,0.0,11.25
465,2021,1,20,9,0.0,12.25
466,2021,1,20,10,0.0,12.25
467,2021,1,20,11,0.0,12.35
468,2021,1,20,12,0.0,12.75
469,2021,1,20,13,0.0,13.05
470,2021,1,20,14,0.0,13.15
471,2021,1,20,15,0.0,12.3
472,2021,1,20,16,0.0,11.35
473,2021,1,20,17,0.0,10.95
474,2021,1,20,18,0.0,10.850000000000001
475,2021,1,20,19,0.0,10.8
476,2021,1,20,20,0.0,11.0
477,2021,1,20,21,0.0,10.65
478,2021,1,20,22,0.0,9.45
479,2021,1,20,23,0.0,9.05
480,2021,1,21,0,0.0,9.1
481,2021,1,21,1,0.0,9.15
482,2021,1,21,2,0.0,7.9
483,2021,1,21,3,0.0,8.9
484,2021,1,21,4,0.0,10.7
485,2021,1,21,5,0.0,10.2
486,2021,1,21,6,0.0,10.6
487,2021,1,21,7,0.0,10.25
488,2021,1,21,8,0.0,12.2
489,2021,1,21,9,0.0,13.600000000000001
490,2021,1,21,10,0.0,15.55
491,2021,1,21,11,0.0,16.35
492,2021,1,21,12,0.0,16.55
493,2021,1,21,13,0.0,16.75
494,2021,1,21,14,0.0,16.9
495,2021,1,21,15,0.0,16.1
496,2021,1,21,16,0.0,15.05
497,2021,1,21,17,0.0,14.0
498,2021,1,21,18,0.0,14.0
499,2021,1,21,19,0.0,13.25
500,2021,1,21,20,0.0,11.649999999999999
501,2021,1,21,21,0.0,10.55
502,2021,1,21,22,0.0,11.0
503,2021,1,21,23,0.0,12.0
504,2021,1,22,0,0.0,12.75
505,2021,1,22,1,0.0,13.2
506,2021,1,22,2,0.0,14.0
507,2021,1,22,3,0.0,14.2
508,2021,1,22,4,0.0,14.55
509,2021,1,22,5,0.0,14.15
510,2021,1,22,6,0.0,14.15
511,2021,1,22,7,0.0,14.15
512,2021,1,22,8,2.3,11.5
513,2021,1,22,9,0.3,8.649999999999999
514,2021,1,22,10,0.05,11.25
515,2021,1,22,11,0.0,14.3
516,2021,1,22,12,0.0,14.5
517,2021,1,22,13,0.0,13.649999999999999
518,2021,1,22,14,0.0,12.75
519,2021,1,22,15,0.0,12.8
520,2021,1,22,16,0.0,12.75
521,2021,1,22,17,0.0,12.05
522,2021,1,22,18,0.0,11.7
523,2021,1,22,19,0.0,10.8
524,2021,1,22,20,0.0,10.149999999999999
525,2021,1,22,21,0.0,9.7
526,2021,1,22,22,0.0,9.3
527,2021,1,22,23,0.0,9.3
528,2021,1,23,0,0.0,9.75
529,2021,1,23,1,0.0,9.65
530,2021,1,23,2,0.0,9.0
531,2021,1,23,3,0.0,8.25
532,2021,1,23,4,0.0,8.4
533,2021,1,23,5,0.0,8.35
534,2021,1,23,6,0.0,8.5
535,2021,1,23,7,0.0,9.0
536,2021,1,23,8,0.0,10.15
537,2021,1,23,9,0.0,11.600000000000001
538,2021,1,23,10,0.0,13.05
539,2021,1,23,11,0.0,14.350000000000001
540,2021,1,23,12,0.0,14.25
541,2021,1,23,13,0.0,14.899999999999999
542,2021,1,23,14,0.0,15.2
543,2021,1,23,15,0.0,14.8
544,2021,1,23,16,0.0,13.7
545,2021,1,23,17,0.0,12.7
546,2021,1,23,18,0.0,12.0
547,2021,1,23,19,0.0,11.25
548,2021,1,23,20,0.0,10.65
549,2021,1,23,21,0.0,10.65
550,2021,1,23,22,0.0,10.45
551,2021,1,23,23,0.0,11.05
552,2021,1,24,0,0.0,10.149999999999999
553,2021,1,24,1,0.0,10.7
554,2021,1,24,2,0.0,10.3
555,2021,1,24,3,0.0,11.899999999999999
556,2021,1,24,4,0.0,13.15
557,2021,1,24,5,0.0,13.25
558,2021,1,24,6,0.0,12.5
559,2021,1,24,7,0.0,11.6
560,2021,1,24,8,0.0,11.649999999999999
561,2021,1,24,9,0.0,12.149999999999999
562,2021,1,24,10,0.0,13.4
563,2021,1,24,11,0.0,13.899999999999999
564,2021,1,24,12,0.0,15.35
565,2021,1,24,13,0.0,14.25
566,2021,1,24,14,0.0,15.35
567,2021,1,24,15,0.0,14.05
568,2021,1,24,16,0.0,13.45
569,2021,1,24,17,0.0,12.399999999999999
570,2021,1,24,18,0.0,12.05
571,2021,1,24,19,0.0,11.55
572,2021,1,24,20,0.0,11.75
573,2021,1,24,21,0.0,11.2
574,2021,1,24,22,0.0,11.2
575,2021,1,24,23,0.0,11.25
576,2021,1,25,0,0.0,10.95
577,2021,1,25,1,0.0,11.1
578,2021,1,25,2,0.0,11.6
579,2021,1,25,3,0.0,11.649999999999999
580,2021,1,25,4,0.0,11.4
581,2021,1,25,5,0.0,11.1
582,2021,1,25,6,0.0,11.0
583,2021,1,25,7,0.0,11.350000000000001
584,2021,1,25,8,0.0,11.65
585,2021,1,25,9,0.0,12.350000000000001
586,2021,1,25,10,0.0,13.5
587,2021,1,25,11,0.0,14.35
588,2021,1,25,12,0.0,14.85
589,2021,1,25,13,0.0,15.25
590,2021,1,25,14,0.0,14.55
591,2021,1,25,15,0.0,12.55
592,2021,1,25,16,0.0,11.25
593,2021,1,25,17,0.0,11.4
594,2021,1,25,18,0.0,11.45
595,2021,1,25,19,0.0,11.100000000000001
596,2021,1,25,20,0.0,10.350000000000001
597,2021,1,25,21,0.0,10.149999999999999
598,2021,1,25,22,0.0,9.850000000000001
599,2021,1,25,23,0.0,9.649999999999999
600,2021,1,26,0,0.0,9.4
601,2021,1,26,1,0.0,8.350000000000001
602,2021,1,26,2,0.0,8.55
603,2021,1,26,3,0.0,8.8
604,2021,1,26,4,0.15000000000000002,8.5
605,2021,1,26,5,0.0,8.25
606,2021,1,26,6,0.0,8.4
607,2021,1,26,7,0.0,8.6
608,2021,1,26,8,0.0,8.95
609,2021,1,26,9,0.0,10.1
610,2021,1,26,10,0.0,11.350000000000001
611,2021,1,26,11,0.0,11.65
612,2021,1,26,12,0.0,11.55
613,2021,1,26,13,0.0,12.45
614,2021,1,26,14,0.0,13.4
615,2021,1,26,15,0.0,12.75
616,2021,1,26,16,0.0,11.25
617,2021,1,26,17,0.0,10.1
618,2021,1,26,18,0.0,10.1
619,2021,1,26,19,0.0,10.05
620,2021,1,26,20,0.0,10.15
621,2021,1,26,21,0.0,9.8
622,2021,1,26,22,0.0,9.75
623,2021,1,26,23,0.0,8.45
624,2021,1,27,0,0.0,8.05
625,2021,1,27,1,0.0,7.0
626,2021,1,27,2,0.0,7.45
627,2021,1,27,3,0.0,6.550000000000001
628,2021,1,27,4,0.0,6.0
629,2021,1,27,5,0.0,6.949999999999999
630,2021,1,27,6,0.0,6.65
631,2021,1,27,7,0.0,6.8
632,2021,1,27,8,0.0,9.05
633,2021,1,27,9,0.0,12.399999999999999
634,2021,1,27,10,0.0,14.65
635,2021,1,27,11,0.0,16.0
636,2021,1,27,12,0.0,17.5
637,2021,1,27,13,0.0,16.3
638,2021,1,27,14,0.0,14.899999999999999
639,2021,1,27,15,0.0,15.1
640,2021,1,27,16,0.0,13.2
641,2021,1,27,17,0.0,11.9
642,2021,1,27,18,0.0,11.100000000000001
643,2021,1,27,19,0.0,10.8
644,2021,1,27,20,0.0,10.8
645,2021,1,27,21,0.0,10.75
646,2021,1,27,22,0.0,10.2
647,2021,1,27,23,0.0,9.850000000000001
648,2021,1,28,0,0.0,10.5
649,2021,1,28,1,0.0,10.850000000000001
650,2021,1,28,2,0.0,10.45
651,2021,1,28,3,0.0,12.05
652,2021,1,28,4,0.0,10.649999999999999
653,2021,1,28,5,0.0,13.45
654,2021,1,28,6,0.0,12.05
655,2021,1,28,7,0.0,13.649999999999999
656,2021,1,28,8,0.0,14.75
657,2021,1,28,9,0.0,16.65
658,2021,1,28,10,0.0,18.05
659,2021,1,28,11,0.0,19.9
660,2021,1,28,12,0.0,19.7
661,2021,1,28,13,0.0,18.299999999999997
662,2021,1,28,14,0.0,18.05
663,2021,1,28,15,0.0,16.85
664,2021,1,28,16,0.0,15.0
665,2021,1,28,17,0.0,13.600000000000001
666,2021,1,28,18,0.0,13.600000000000001
667,2021,1,28,19,0.0,12.75
668,2021,1,28,20,0.0,12.8
669,2021,1,28,21,0.0,11.75
670,2021,1,28,22,0.0,11.25
671,2021,1,28,23,0.0,11.1
672,2021,1,29,0,0.0,11.15
673,2021,1,29,1,0.0,12.100000000000001
674,2021,1,29,2,0.0,16.5
675,2021,1,29,3,0.0,16.950000000000003
676,2021,1,29,4,0.0,17.15
677,2021,1,29,5,0.0,16.85
678,2021,1,29,6,0.0,16.7
679,2021,1,29,7,0.0,16.75
680,2021,1,29,8,0.0,17.15
681,2021,1,29,9,0.0,18.15
682,2021,1,29,10,0.0,19.25
683,2021,1,29,11,0.0,21.3
684,2021,1,29,12,0.0,21.95
685,2021,1,29,13,0.0,22.049999999999997
686,2021,1,29,14,0.0,21.6
687,2021,1,29,15,0.0,20.95
688,2021,1,29,16,0.0,20.6
689,2021,1,29,17,0.0,17.4
690,2021,1,29,18,0.0,14.85
691,2021,1,29,19,0.0,14.05
692,2021,1,29,20,0.0,13.2
693,2021,1,29,21,0.0,12.95
694,2021,1,29,22,0.0,13.25
695,2021,1,29,23,0.0,12.399999999999999
696,2021,1,30,0,0.0,11.75
697,2021,1,30,1,0.0,11.649999999999999
698,2021,1,30,2,0.0,11.100000000000001
699,2021,1,30,3,0.0,11.0
700,2021,1,30,4,0.0,11.2
701,2021,1,30,5,0.0,13.75
702,2021,1,30,6,0.0,13.45
703,2021,1,30,7,0.0,14.85
704,2021,1,30,8,0.0,15.5
