,year,month,day,hour,mm_precip,temperature
8872,2020,1,5,17,0.0,11.0
8873,2020,1,5,18,0.0,9.7
8874,2020,1,5,19,0.0,9.899999999999999
8875,2020,1,5,20,0.0,10.25
8876,2020,1,5,21,0.0,8.75
8877,2020,1,5,22,0.0,8.899999999999999
8878,2020,1,5,23,0.0,8.75
8879,2020,1,6,0,0.0,7.25
8880,2020,1,6,1,0.0,6.55
8881,2020,1,6,2,0.0,8.25
8882,2020,1,6,3,0.0,7.699999999999999
8883,2020,1,6,4,0.0,5.699999999999999
8884,2020,1,6,5,0.0,5.25
8885,2020,1,6,6,0.0,5.1
8886,2020,1,6,7,0.0,5.75
8887,2020,1,6,8,0.0,7.699999999999999
8888,2020,1,6,9,0.0,11.45
8889,2020,1,6,10,0.0,13.85
8890,2020,1,6,11,0.0,14.35
8891,2020,1,6,12,0.0,14.55
8892,2020,1,6,13,0.0,14.899999999999999
8893,2020,1,6,14,0.0,14.55
8894,2020,1,6,15,0.0,13.25
8895,2020,1,6,16,0.0,11.75
8896,2020,1,6,17,0.0,10.35
8897,2020,1,6,18,0.0,9.5
8898,2020,1,6,19,0.0,9.2
8899,2020,1,6,20,0.0,8.95
8900,2020,1,6,21,0.0,8.45
8901,2020,1,6,22,0.0,8.149999999999999
8902,2020,1,6,23,0.0,7.6
8903,2020,1,7,0,0.0,7.25
8904,2020,1,7,1,0.0,7.0
8905,2020,1,7,2,0.0,7.15
8906,2020,1,7,3,0.0,7.1
8907,2020,1,7,4,0.0,6.949999999999999
8908,2020,1,7,5,0.0,6.85
8909,2020,1,7,6,0.0,6.25
8910,2020,1,7,7,0.0,6.9
8911,2020,1,7,8,0.0,9.55
8912,2020,1,7,9,0.0,11.9
8913,2020,1,7,10,0.0,13.0
8914,2020,1,7,11,0.0,14.100000000000001
8915,2020,1,7,12,0.0,14.8
8916,2020,1,7,13,0.0,14.850000000000001
8917,2020,1,7,14,0.0,15.25
8918,2020,1,7,15,0.0,14.1
8919,2020,1,7,16,0.0,12.05
8920,2020,1,7,17,0.0,10.55
8921,2020,1,7,18,0.0,9.7
8922,2020,1,7,19,0.0,9.15
8923,2020,1,7,20,0.0,8.7
8924,2020,1,7,21,0.0,8.7
8925,2020,1,7,22,0.0,8.2
8926,2020,1,7,23,0.0,7.25
8927,2020,1,8,0,0.0,6.8
8928,2020,1,8,1,0.0,6.6
8929,2020,1,8,2,0.0,8.45
8930,2020,1,8,3,0.0,7.25
8931,2020,1,8,4,0.0,8.4
8932,2020,1,8,5,0.0,7.35
8933,2020,1,8,6,0.0,7.8
8934,2020,1,8,7,0.0,8.9
8935,2020,1,8,8,0.0,10.85
8936,2020,1,8,9,0.0,13.65
8937,2020,1,8,10,0.0,14.65
8938,2020,1,8,11,0.0,15.5
8939,2020,1,8,12,0.0,16.1
8940,2020,1,8,13,0.0,16.05
8941,2020,1,8,14,0.0,14.899999999999999
8942,2020,1,8,15,0.0,13.75
8943,2020,1,8,16,0.0,12.7
8944,2020,1,8,17,0.0,11.899999999999999
8945,2020,1,8,18,0.0,10.899999999999999
8946,2020,1,8,19,0.0,10.1
8947,2020,1,8,20,0.0,9.7
8948,2020,1,8,21,0.0,9.45
8949,2020,1,8,22,0.0,9.05
8950,2020,1,8,23,0.0,9.2
8951,2020,1,9,0,0.0,9.05
8952,2020,1,9,1,0.0,8.3
8953,2020,1,9,2,0.0,8.2
8954,2020,1,9,3,0.0,8.3
8955,2020,1,9,4,0.0,8.0
8956,2020,1,9,5,0.0,7.6
8957,2020,1,9,6,0.0,7.1
8958,2020,1,9,7,0.0,7.3
8959,2020,1,9,8,0.05,10.0
8960,2020,1,9,9,0.0,11.899999999999999
8961,2020,1,9,10,0.0,12.75
8962,2020,1,9,11,0.0,13.7
8963,2020,1,9,12,0.0,13.850000000000001
8964,2020,1,9,13,0.0,14.3
8965,2020,1,9,14,0.0,13.85
8966,2020,1,9,15,0.0,12.85
8967,2020,1,9,16,0.0,11.55
8968,2020,1,9,17,0.0,10.850000000000001
8969,2020,1,9,18,0.0,10.35
8970,2020,1,9,19,0.0,10.15
8971,2020,1,9,20,0.0,9.65
8972,2020,1,9,21,0.0,9.95
8973,2020,1,9,22,0.0,10.3
8974,2020,1,9,23,0.0,10.35
8975,2020,1,10,0,0.0,10.55
8976,2020,1,10,1,0.0,10.75
8977,2020,1,10,2,0.0,10.5
8978,2020,1,10,3,0.0,10.45
8979,2020,1,10,4,0.0,10.7
8980,2020,1,10,5,1.0,9.95
8981,2020,1,10,6,1.0,9.5
8982,2020,1,10,7,2.75,9.45
8983,2020,1,10,8,1.75,9.55
8984,2020,1,10,9,1.0,8.8
8985,2020,1,10,10,0.35,8.649999999999999
8986,2020,1,10,11,0.25,8.75
8987,2020,1,10,12,0.0,9.7
8988,2020,1,10,13,0.0,10.45
8989,2020,1,10,14,0.0,10.65
8990,2020,1,10,15,0.0,10.85
8991,2020,1,10,16,0.0,10.05
8992,2020,1,10,17,0.0,8.65
8993,2020,1,10,18,0.0,8.15
8994,2020,1,10,19,0.0,7.25
8995,2020,1,10,20,0.0,7.1
8996,2020,1,10,21,0.0,7.0
8997,2020,1,10,22,0.0,6.85
8998,2020,1,10,23,0.0,8.6
8999,2020,1,11,0,0.0,7.300000000000001
9000,2020,1,11,1,0.0,6.6
9001,2020,1,11,2,0.0,7.6
9002,2020,1,11,3,0.0,7.45
9003,2020,1,11,4,0.0,8.05
9004,2020,1,11,5,0.0,7.65
9005,2020,1,11,6,0.0,6.15
9006,2020,1,11,7,0.0,5.75
9007,2020,1,11,8,0.0,6.85
9008,2020,1,11,9,0.0,7.949999999999999
9009,2020,1,11,10,0.0,9.149999999999999
9010,2020,1,11,11,0.0,10.05
9011,2020,1,11,12,0.0,10.9
9012,2020,1,11,13,0.0,11.55
9013,2020,1,11,14,0.0,11.75
9014,2020,1,11,15,0.0,11.15
9015,2020,1,11,16,0.0,9.5
9016,2020,1,11,17,0.0,8.0
9017,2020,1,11,18,0.0,8.15
9018,2020,1,11,19,0.0,8.25
9019,2020,1,11,20,0.0,6.9
9020,2020,1,11,21,0.0,6.35
9021,2020,1,11,22,0.0,6.35
9022,2020,1,11,23,0.0,5.4
9023,2020,1,12,0,0.0,4.550000000000001
9024,2020,1,12,1,0.0,4.55
9025,2020,1,12,2,0.0,3.8499999999999996
9026,2020,1,12,3,0.0,4.199999999999999
9027,2020,1,12,4,0.0,4.45
9028,2020,1,12,5,0.0,4.5
9029,2020,1,12,6,0.0,4.0
9030,2020,1,12,7,0.0,4.65
9031,2020,1,12,8,0.0,7.85
9032,2020,1,12,9,0.0,10.55
9033,2020,1,12,10,0.0,11.65
9034,2020,1,12,11,0.0,12.35
9035,2020,1,12,12,0.0,13.600000000000001
9036,2020,1,12,13,0.0,14.45
9037,2020,1,12,14,0.0,14.100000000000001
9038,2020,1,12,15,0.0,13.4
9039,2020,1,12,16,0.0,10.850000000000001
9040,2020,1,12,17,0.0,8.9
9041,2020,1,12,18,0.0,7.8999999999999995
9042,2020,1,12,19,0.0,8.3
9043,2020,1,12,20,0.0,8.0
9044,2020,1,12,21,0.0,8.2
9045,2020,1,12,22,0.0,7.15
9046,2020,1,12,23,0.0,7.949999999999999
9047,2020,1,13,0,0.0,8.15
9048,2020,1,13,1,0.0,8.0
9049,2020,1,13,2,0.0,6.7
9050,2020,1,13,3,0.0,6.6
9051,2020,1,13,4,0.0,6.55
9052,2020,1,13,5,0.0,6.85
9053,2020,1,13,6,0.0,6.4
9054,2020,1,13,7,0.0,6.35
9055,2020,1,13,8,0.0,7.2
9056,2020,1,13,9,0.0,9.05
9057,2020,1,13,10,0.0,10.5
9058,2020,1,13,11,0.0,12.0
9059,2020,1,13,12,0.0,12.3
9060,2020,1,13,13,0.0,12.7
9061,2020,1,13,14,0.0,12.350000000000001
9062,2020,1,13,15,0.0,11.65
9063,2020,1,13,16,0.0,10.55
9064,2020,1,13,17,0.0,9.600000000000001
9065,2020,1,13,18,0.0,9.0
9066,2020,1,13,19,0.0,8.45
9067,2020,1,13,20,0.0,8.65
9068,2020,1,13,21,0.0,8.75
9069,2020,1,13,22,0.0,8.95
9070,2020,1,13,23,0.0,9.0
9071,2020,1,14,0,0.0,8.8
9072,2020,1,14,1,0.0,7.75
9073,2020,1,14,2,0.0,7.4
9074,2020,1,14,3,0.0,6.3
9075,2020,1,14,4,0.0,5.5
9076,2020,1,14,5,0.0,5.9
9077,2020,1,14,6,0.0,7.25
9078,2020,1,14,7,0.0,7.2
9079,2020,1,14,8,0.0,9.350000000000001
9080,2020,1,14,9,0.0,10.7
9081,2020,1,14,10,0.0,12.2
9082,2020,1,14,11,0.0,13.75
9083,2020,1,14,12,0.0,14.55
9084,2020,1,14,13,0.0,14.55
9085,2020,1,14,14,0.0,14.15
9086,2020,1,14,15,0.0,13.05
9087,2020,1,14,16,0.0,11.8
9088,2020,1,14,17,0.0,10.5
9089,2020,1,14,18,0.0,9.5
9090,2020,1,14,19,0.0,9.5
9091,2020,1,14,20,0.0,9.25
9092,2020,1,14,21,0.0,8.899999999999999
9093,2020,1,14,22,0.0,8.25
9094,2020,1,14,23,0.0,8.0
9095,2020,1,15,0,0.0,7.85
9096,2020,1,15,1,0.0,7.95
9097,2020,1,15,2,0.0,8.05
9098,2020,1,15,3,0.0,7.75
9099,2020,1,15,4,0.0,6.9
9100,2020,1,15,5,0.0,6.9
9101,2020,1,15,6,0.0,6.25
9102,2020,1,15,7,0.0,6.15
9103,2020,1,15,8,0.0,8.7
9104,2020,1,15,9,0.0,11.5
9105,2020,1,15,10,0.0,12.75
9106,2020,1,15,11,0.0,13.35
9107,2020,1,15,12,0.0,13.25
9108,2020,1,15,13,0.0,14.7
9109,2020,1,15,14,0.0,14.15
9110,2020,1,15,15,0.0,12.55
9111,2020,1,15,16,0.0,11.4
9112,2020,1,15,17,0.0,10.0
9113,2020,1,15,18,0.0,10.3
9114,2020,1,15,19,0.0,9.25
9115,2020,1,15,20,0.0,8.95
9116,2020,1,15,21,0.0,8.5
9117,2020,1,15,22,0.0,8.45
9118,2020,1,15,23,0.0,8.45
9119,2020,1,16,0,0.0,7.55
9120,2020,1,16,1,0.0,6.9
9121,2020,1,16,2,0.0,6.55
9122,2020,1,16,3,0.0,6.6
9123,2020,1,16,4,0.0,6.65
9124,2020,1,16,5,0.0,6.4
9125,2020,1,16,6,0.0,6.550000000000001
9126,2020,1,16,7,0.0,6.7
9127,2020,1,16,8,0.0,9.2
9128,2020,1,16,9,0.0,11.75
9129,2020,1,16,10,0.0,13.35
9130,2020,1,16,11,0.0,14.1
9131,2020,1,16,12,0.0,14.7
9132,2020,1,16,13,0.0,15.0
9133,2020,1,16,14,0.0,15.149999999999999
9134,2020,1,16,15,0.0,13.899999999999999
9135,2020,1,16,16,0.0,12.3
9136,2020,1,16,17,0.0,11.35
9137,2020,1,16,18,0.0,10.85
9138,2020,1,16,19,0.0,11.15
9139,2020,1,16,20,0.0,10.8
9140,2020,1,16,21,0.0,11.2
9141,2020,1,16,22,0.0,11.45
9142,2020,1,16,23,0.0,11.600000000000001
9143,2020,1,17,0,0.0,11.55
9144,2020,1,17,1,0.0,10.95
9145,2020,1,17,2,0.0,10.45
9146,2020,1,17,3,0.0,10.1
9147,2020,1,17,4,0.0,9.1
9148,2020,1,17,5,0.0,10.1
9149,2020,1,17,6,0.0,9.8
9150,2020,1,17,7,0.0,9.350000000000001
9151,2020,1,17,8,0.0,11.15
9152,2020,1,17,9,0.0,13.65
9153,2020,1,17,10,0.0,15.85
9154,2020,1,17,11,0.0,17.1
9155,2020,1,17,12,0.0,17.55
9156,2020,1,17,13,0.0,17.25
9157,2020,1,17,14,0.0,16.5
9158,2020,1,17,15,0.0,16.15
9159,2020,1,17,16,0.0,15.0
9160,2020,1,17,17,0.0,14.4
9161,2020,1,17,18,0.0,13.25
9162,2020,1,17,19,0.0,12.45
9163,2020,1,17,20,0.0,12.2
9164,2020,1,17,21,0.0,10.9
9165,2020,1,17,22,0.0,10.149999999999999
9166,2020,1,17,23,0.0,10.75
9167,2020,1,18,0,0.0,10.5
9168,2020,1,18,1,0.0,9.35
9169,2020,1,18,2,0.0,8.55
9170,2020,1,18,3,0.0,8.75
9171,2020,1,18,4,0.0,8.7
9172,2020,1,18,5,0.0,8.85
9173,2020,1,18,6,0.0,8.75
9174,2020,1,18,7,0.0,8.600000000000001
9175,2020,1,18,8,0.0,8.85
9176,2020,1,18,9,0.0,9.4
9177,2020,1,18,10,0.0,13.1
9178,2020,1,18,11,0.0,13.85
9179,2020,1,18,12,0.0,14.75
9180,2020,1,18,13,0.0,14.75
9181,2020,1,18,14,0.0,15.25
9182,2020,1,18,15,0.0,13.95
9183,2020,1,18,16,0.0,11.75
9184,2020,1,18,17,0.0,10.7
9185,2020,1,18,18,0.0,10.850000000000001
9186,2020,1,18,19,0.0,10.850000000000001
9187,2020,1,18,20,0.0,11.1
9188,2020,1,18,21,0.0,11.1
9189,2020,1,18,22,0.0,10.35
9190,2020,1,18,23,0.0,10.55
9191,2020,1,19,0,0.0,11.25
9192,2020,1,19,1,0.0,11.3
9193,2020,1,19,2,0.0,10.95
9194,2020,1,19,3,0.0,10.5
9195,2020,1,19,4,0.25,9.399999999999999
9196,2020,1,19,5,0.0,8.850000000000001
9197,2020,1,19,6,0.0,8.75
9198,2020,1,19,7,0.0,9.0
9199,2020,1,19,8,0.05,8.9
9200,2020,1,19,9,0.0,10.05
9201,2020,1,19,10,0.0,10.5
9202,2020,1,19,11,0.0,11.1
9203,2020,1,19,12,0.0,11.5
9204,2020,1,19,13,0.0,11.7
9205,2020,1,19,14,0.0,11.8
9206,2020,1,19,15,0.0,11.55
9207,2020,1,19,16,0.0,10.8
9208,2020,1,19,17,0.0,10.75
9209,2020,1,19,18,0.0,10.850000000000001
9210,2020,1,19,19,0.0,10.649999999999999
9211,2020,1,19,20,0.0,10.649999999999999
9212,2020,1,19,21,0.0,10.75
9213,2020,1,19,22,0.0,10.7
9214,2020,1,19,23,0.0,10.45
9215,2020,1,20,0,0.0,10.5
9216,2020,1,20,1,0.0,10.5
9217,2020,1,20,2,0.0,10.649999999999999
9218,2020,1,20,3,0.0,10.3
9219,2020,1,20,4,0.0,10.2
9220,2020,1,20,5,0.0,9.95
9221,2020,1,20,6,0.0,9.75
9222,2020,1,20,7,0.0,9.850000000000001
9223,2020,1,20,8,0.0,9.95
9224,2020,1,20,9,0.0,9.9
9225,2020,1,20,10,0.0,10.0
9226,2020,1,20,11,0.0,10.0
9227,2020,1,20,12,0.0,9.649999999999999
9228,2020,1,20,13,0.0,9.6
9229,2020,1,20,14,0.0,9.35
9230,2020,1,20,15,0.0,8.6
9231,2020,1,20,16,0.0,8.2
9232,2020,1,20,17,0.0,8.3
9233,2020,1,20,18,0.0,8.3
9234,2020,1,20,19,0.05,8.15
9235,2020,1,20,20,0.35,8.4
9236,2020,1,20,21,0.5,8.4
9237,2020,1,20,22,0.2,8.2
9238,2020,1,20,23,1.45,7.800000000000001
9239,2020,1,21,0,1.2000000000000002,7.699999999999999
9240,2020,1,21,1,2.15,7.75
9241,2020,1,21,2,1.7999999999999998,8.0
9242,2020,1,21,3,1.3,8.55
9243,2020,1,21,4,1.35,9.0
9244,2020,1,21,5,1.55,9.1
9245,2020,1,21,6,1.5,9.55
9246,2020,1,21,7,2.6500000000000004,9.4
9247,2020,1,21,8,2.3,10.15
9248,2020,1,21,9,1.15,10.7
9249,2020,1,21,10,0.95,11.05
9250,2020,1,21,11,0.25,11.5
9251,2020,1,21,12,0.1,11.75
9252,2020,1,21,13,0.1,11.55
9253,2020,1,21,14,0.35,11.7
9254,2020,1,21,15,0.6000000000000001,11.5
9255,2020,1,21,16,0.9500000000000001,11.3
9256,2020,1,21,17,0.7,11.4
9257,2020,1,21,18,0.35,11.45
9258,2020,1,21,19,1.9500000000000002,11.350000000000001
9259,2020,1,21,20,4.2,11.0
9260,2020,1,21,21,5.05,11.25
9261,2020,1,21,22,3.7,10.2
9262,2020,1,21,23,2.5,9.5
9263,2020,1,22,0,1.1,10.15
9264,2020,1,22,1,0.2,10.55
9265,2020,1,22,2,0.0,11.05
9266,2020,1,22,3,0.0,10.850000000000001
9267,2020,1,22,4,0.0,10.5
9268,2020,1,22,5,0.0,11.0
9269,2020,1,22,6,0.0,11.75
9270,2020,1,22,7,0.0,12.149999999999999
9271,2020,1,22,8,0.0,12.45
9272,2020,1,22,9,0.05,12.899999999999999
9273,2020,1,22,10,0.1,13.8
9274,2020,1,22,11,0.0,13.850000000000001
9275,2020,1,22,12,0.0,13.95
9276,2020,1,22,13,0.0,14.0
9277,2020,1,22,14,0.05,14.0
9278,2020,1,22,15,0.0,14.05
9279,2020,1,22,16,0.0,14.0
9280,2020,1,22,17,0.0,14.0
9281,2020,1,22,18,0.0,14.0
9282,2020,1,22,19,0.0,14.05
9283,2020,1,22,20,0.0,14.1
9284,2020,1,22,21,0.55,13.8
9285,2020,1,22,22,0.2,13.8
9286,2020,1,22,23,0.15,13.7
9287,2020,1,23,0,0.5,13.55
9288,2020,1,23,1,0.1,13.4
9289,2020,1,23,2,2.9,13.4
9290,2020,1,23,3,10.05,12.75
9291,2020,1,23,4,0.45,11.850000000000001
9292,2020,1,23,5,0.15,11.7
9293,2020,1,23,6,0.0,11.0
9294,2020,1,23,7,0.0,11.0
9295,2020,1,23,8,0.1,11.2
9296,2020,1,23,9,0.0,11.5
9297,2020,1,23,10,0.0,13.2
9298,2020,1,23,11,0.0,14.05
9299,2020,1,23,12,0.0,14.35
9300,2020,1,23,13,0.0,14.95
9301,2020,1,23,14,0.0,14.65
9302,2020,1,23,15,0.0,13.85
9303,2020,1,23,16,0.0,12.25
9304,2020,1,23,17,0.0,10.75
9305,2020,1,23,18,0.0,10.0
9306,2020,1,23,19,0.0,9.5
9307,2020,1,23,20,0.0,9.2
9308,2020,1,23,21,0.0,8.95
9309,2020,1,23,22,0.0,8.850000000000001
9310,2020,1,23,23,0.0,8.55
9311,2020,1,24,0,0.0,8.35
9312,2020,1,24,1,0.0,7.550000000000001
9313,2020,1,24,2,0.0,7.15
9314,2020,1,24,3,0.0,7.05
9315,2020,1,24,4,0.0,7.1
9316,2020,1,24,5,0.0,7.25
9317,2020,1,24,6,0.0,7.85
9318,2020,1,24,7,0.0,7.9
9319,2020,1,24,8,0.0,9.55
9320,2020,1,24,9,0.0,11.75
9321,2020,1,24,10,0.0,13.2
9322,2020,1,24,11,0.0,15.0
9323,2020,1,24,12,0.0,16.1
9324,2020,1,24,13,0.0,15.7
9325,2020,1,24,14,0.0,15.45
9326,2020,1,24,15,0.0,14.85
9327,2020,1,24,16,0.0,13.3
9328,2020,1,24,17,0.0,11.85
9329,2020,1,24,18,0.0,10.75
9330,2020,1,24,19,0.0,9.899999999999999
9331,2020,1,24,20,0.0,9.95
9332,2020,1,24,21,0.0,9.649999999999999
9333,2020,1,24,22,0.0,9.55
9334,2020,1,24,23,0.0,9.5
9335,2020,1,25,0,0.0,9.55
9336,2020,1,25,1,0.0,9.85
9337,2020,1,25,2,0.0,9.5
9338,2020,1,25,3,0.0,9.600000000000001
9339,2020,1,25,4,0.0,9.75
9340,2020,1,25,5,0.0,9.6
9341,2020,1,25,6,0.0,9.3
9342,2020,1,25,7,0.0,9.600000000000001
9343,2020,1,25,8,0.0,10.8
9344,2020,1,25,9,0.0,11.95
9345,2020,1,25,10,0.0,12.6
9346,2020,1,25,11,0.0,13.05
9347,2020,1,25,12,0.0,13.65
9348,2020,1,25,13,0.0,13.7
9349,2020,1,25,14,0.0,13.4
9350,2020,1,25,15,0.0,13.149999999999999
9351,2020,1,25,16,0.0,12.95
9352,2020,1,25,17,0.0,12.75
9353,2020,1,25,18,0.0,12.75
9354,2020,1,25,19,0.0,12.9
9355,2020,1,25,20,0.0,12.9
9356,2020,1,25,21,0.0,12.35
9357,2020,1,25,22,0.0,12.0
9358,2020,1,25,23,0.0,11.15
9359,2020,1,26,0,0.0,10.45
9360,2020,1,26,1,0.0,9.55
9361,2020,1,26,2,0.0,9.05
9362,2020,1,26,3,0.0,9.649999999999999
9363,2020,1,26,4,0.0,9.3
9364,2020,1,26,5,0.0,9.2
9365,2020,1,26,6,0.0,9.25
9366,2020,1,26,7,0.0,10.350000000000001
9367,2020,1,26,8,0.0,11.4
9368,2020,1,26,9,0.0,12.8
9369,2020,1,26,10,0.0,13.65
9370,2020,1,26,11,0.0,14.25
9371,2020,1,26,12,0.0,15.1
9372,2020,1,26,13,0.0,15.9
9373,2020,1,26,14,0.0,14.5
9374,2020,1,26,15,0.0,13.1
9375,2020,1,26,16,0.0,13.05
9376,2020,1,26,17,0.0,12.649999999999999
9377,2020,1,26,18,0.0,12.350000000000001
9378,2020,1,26,19,0.0,12.149999999999999
9379,2020,1,26,20,0.0,11.9
9380,2020,1,26,21,0.0,11.399999999999999
9381,2020,1,26,22,0.0,10.0
9382,2020,1,26,23,0.0,9.9
9383,2020,1,27,0,0.0,9.15
9384,2020,1,27,1,0.0,9.15
9385,2020,1,27,2,0.0,8.5
9386,2020,1,27,3,0.0,8.5
9387,2020,1,27,4,0.0,7.95
9388,2020,1,27,5,0.0,8.1
9389,2020,1,27,6,0.0,8.8
9390,2020,1,27,7,0.0,9.05
9391,2020,1,27,8,0.0,9.65
9392,2020,1,27,9,0.0,11.35
9393,2020,1,27,10,0.0,12.95
9394,2020,1,27,11,0.0,14.4
9395,2020,1,27,12,0.0,15.2
9396,2020,1,27,13,0.0,14.95
9397,2020,1,27,14,0.0,14.7
9398,2020,1,27,15,0.0,14.0
9399,2020,1,27,16,0.0,12.8
9400,2020,1,27,17,0.0,12.0
9401,2020,1,27,18,0.0,11.2
9402,2020,1,27,19,0.0,10.0
9403,2020,1,27,20,0.0,9.65
9404,2020,1,27,21,0.0,9.85
9405,2020,1,27,22,0.0,9.4
9406,2020,1,27,23,0.0,9.0
9407,2020,1,28,0,0.0,10.25
9408,2020,1,28,1,0.0,10.65
9409,2020,1,28,2,0.0,10.5
9410,2020,1,28,3,0.0,10.1
9411,2020,1,28,4,0.0,9.65
9412,2020,1,28,5,0.0,9.3
9413,2020,1,28,6,0.0,10.399999999999999
9414,2020,1,28,7,0.0,12.100000000000001
9415,2020,1,28,8,0.0,12.95
9416,2020,1,28,9,0.0,13.85
9417,2020,1,28,10,0.0,15.05
9418,2020,1,28,11,0.0,15.8
9419,2020,1,28,12,0.0,16.75
9420,2020,1,28,13,0.0,17.2
9421,2020,1,28,14,0.0,17.4
9422,2020,1,28,15,0.0,16.8
9423,2020,1,28,16,0.0,15.9
9424,2020,1,28,17,0.0,14.399999999999999
9425,2020,1,28,18,0.0,14.45
9426,2020,1,28,19,0.0,14.35
9427,2020,1,28,20,0.0,14.100000000000001
9428,2020,1,28,21,0.0,13.9
9429,2020,1,28,22,0.0,10.65
9430,2020,1,28,23,0.0,11.2
9431,2020,1,29,0,0.0,10.95
9432,2020,1,29,1,0.0,10.2
9433,2020,1,29,2,0.0,10.25
9434,2020,1,29,3,0.0,9.85
9435,2020,1,29,4,0.0,9.7
