,year,month,day,hour,mm_precip,temperature
17599,2023,1,4,9,0.0,13.7
17600,2023,1,4,10,0.0,15.5
17601,2023,1,4,11,0.0,16.7
17602,2023,1,4,12,0.0,17.1
17603,2023,1,4,13,0.0,17.5
17604,2023,1,4,14,0.0,16.6
17605,2023,1,4,15,0.0,14.85
17606,2023,1,4,16,0.0,12.6
17607,2023,1,4,17,0.0,11.35
17608,2023,1,4,18,0.0,11.4
17609,2023,1,4,19,0.0,10.8
17610,2023,1,4,20,0.0,10.350000000000001
17611,2023,1,4,21,0.0,9.75
17612,2023,1,4,22,0.0,8.95
17613,2023,1,4,23,0.0,8.649999999999999
17614,2023,1,5,0,0.0,8.25
17615,2023,1,5,1,0.0,8.25
17616,2023,1,5,2,0.0,8.350000000000001
17617,2023,1,5,3,0.0,8.149999999999999
17618,2023,1,5,4,0.0,8.15
17619,2023,1,5,5,0.0,7.85
17620,2023,1,5,6,0.0,7.75
17621,2023,1,5,7,0.0,7.4
17622,2023,1,5,8,0.0,9.0
17623,2023,1,5,9,0.0,13.25
17624,2023,1,5,10,0.0,15.8
17625,2023,1,5,11,0.0,16.5
17626,2023,1,5,12,0.0,16.95
17627,2023,1,5,13,0.0,17.1
17628,2023,1,5,14,0.0,15.399999999999999
17629,2023,1,5,15,0.0,14.45
17630,2023,1,5,16,0.0,12.45
17631,2023,1,5,17,0.0,11.0
17632,2023,1,5,18,0.0,10.8
17633,2023,1,5,19,0.0,11.45
17634,2023,1,5,20,0.0,10.35
17635,2023,1,5,21,0.0,9.85
17636,2023,1,5,22,0.0,9.2
17637,2023,1,5,23,0.0,8.649999999999999
17638,2023,1,6,0,0.0,9.5
17639,2023,1,6,1,0.0,9.45
17640,2023,1,6,2,0.0,9.95
17641,2023,1,6,3,0.0,8.4
17642,2023,1,6,4,0.0,9.5
17643,2023,1,6,5,0.0,8.899999999999999
17644,2023,1,6,6,0.0,7.75
17645,2023,1,6,7,0.0,7.2
17646,2023,1,6,8,0.0,9.75
17647,2023,1,6,9,0.0,11.7
17648,2023,1,6,10,0.0,13.4
17649,2023,1,6,11,0.0,14.9
17650,2023,1,6,12,0.0,15.350000000000001
17651,2023,1,6,13,0.0,15.7
17652,2023,1,6,14,0.0,15.15
17653,2023,1,6,15,0.0,14.0
17654,2023,1,6,16,0.0,11.5
17655,2023,1,6,17,0.0,10.2
17656,2023,1,6,18,0.0,9.8
17657,2023,1,6,19,0.0,9.2
17658,2023,1,6,20,0.0,9.0
17659,2023,1,6,21,0.0,9.0
17660,2023,1,6,22,0.0,8.5
17661,2023,1,6,23,0.0,8.350000000000001
17662,2023,1,7,0,0.0,8.15
17663,2023,1,7,1,0.0,9.75
17664,2023,1,7,2,0.0,10.75
17665,2023,1,7,3,0.0,10.100000000000001
17666,2023,1,7,4,0.0,9.45
17667,2023,1,7,5,0.0,9.7
17668,2023,1,7,6,0.0,9.6
17669,2023,1,7,7,0.0,10.149999999999999
17670,2023,1,7,8,0.0,11.8
17671,2023,1,7,9,0.0,13.0
17672,2023,1,7,10,0.0,14.2
17673,2023,1,7,11,0.0,12.85
17674,2023,1,7,12,0.0,13.75
17675,2023,1,7,13,0.0,14.7
17676,2023,1,7,14,0.0,15.6
17677,2023,1,7,15,0.0,15.0
17678,2023,1,7,16,0.0,12.75
17679,2023,1,7,17,0.0,11.45
17680,2023,1,7,18,0.0,10.7
17681,2023,1,7,19,0.0,10.55
17682,2023,1,7,20,0.0,10.9
17683,2023,1,7,21,0.0,10.149999999999999
17684,2023,1,7,22,0.0,11.100000000000001
17685,2023,1,7,23,0.0,10.3
17686,2023,1,8,0,0.0,10.3
17687,2023,1,8,1,0.0,10.8
17688,2023,1,8,2,0.0,10.3
17689,2023,1,8,3,0.0,10.5
17690,2023,1,8,4,0.05,10.2
17691,2023,1,8,5,0.0,11.600000000000001
17692,2023,1,8,6,0.0,11.75
17693,2023,1,8,7,0.0,11.649999999999999
17694,2023,1,8,8,0.0,13.05
17695,2023,1,8,9,0.0,13.3
17696,2023,1,8,10,0.0,14.75
17697,2023,1,8,11,0.0,15.15
17698,2023,1,8,12,0.0,14.8
17699,2023,1,8,13,0.0,14.350000000000001
17700,2023,1,8,14,0.0,15.0
17701,2023,1,8,15,0.0,15.4
17702,2023,1,8,16,0.0,14.65
17703,2023,1,8,17,0.0,14.350000000000001
17704,2023,1,8,18,0.0,14.05
17705,2023,1,8,19,0.0,13.8
17706,2023,1,8,20,0.0,15.05
17707,2023,1,8,21,0.0,14.75
17708,2023,1,8,22,0.0,14.3
17709,2023,1,8,23,0.0,13.100000000000001
17710,2023,1,9,0,0.0,12.9
17711,2023,1,9,1,0.0,12.1
17712,2023,1,9,2,0.0,12.45
17713,2023,1,9,3,0.0,13.8
17714,2023,1,9,4,0.0,11.9
17715,2023,1,9,5,0.0,13.65
17716,2023,1,9,6,0.0,14.45
17717,2023,1,9,7,0.0,13.2
17718,2023,1,9,8,0.0,12.85
17719,2023,1,9,9,0.0,13.85
17720,2023,1,9,10,0.0,15.0
17721,2023,1,9,11,0.0,15.85
17722,2023,1,9,12,0.0,16.25
17723,2023,1,9,13,0.0,16.35
17724,2023,1,9,14,0.0,15.9
17725,2023,1,9,15,0.0,15.2
17726,2023,1,9,16,0.0,14.3
17727,2023,1,9,17,0.0,13.65
17728,2023,1,9,18,0.0,13.15
17729,2023,1,9,19,0.0,12.399999999999999
17730,2023,1,9,20,0.0,11.8
17731,2023,1,9,21,0.0,11.75
17732,2023,1,9,22,0.0,11.399999999999999
17733,2023,1,9,23,0.0,11.0
17734,2023,1,10,0,0.0,10.3
17735,2023,1,10,1,0.0,9.65
17736,2023,1,10,2,0.0,9.7
17737,2023,1,10,3,0.0,8.55
17738,2023,1,10,4,0.0,7.25
17739,2023,1,10,5,0.0,7.75
17740,2023,1,10,6,0.0,8.5
17741,2023,1,10,7,0.0,8.9
17742,2023,1,10,8,0.0,10.25
17743,2023,1,10,9,0.0,10.9
17744,2023,1,10,10,0.0,12.100000000000001
17745,2023,1,10,11,0.0,13.3
17746,2023,1,10,12,0.0,14.7
17747,2023,1,10,13,0.0,15.350000000000001
17748,2023,1,10,14,0.0,15.5
17749,2023,1,10,15,0.0,14.25
17750,2023,1,10,16,0.0,12.5
17751,2023,1,10,17,0.0,11.05
17752,2023,1,10,18,0.0,10.5
17753,2023,1,10,19,0.0,10.25
17754,2023,1,10,20,0.0,10.649999999999999
17755,2023,1,10,21,0.0,10.25
17756,2023,1,10,22,0.0,10.2
17757,2023,1,10,23,0.0,10.35
17758,2023,1,11,0,0.0,9.95
17759,2023,1,11,1,0.0,8.1
17760,2023,1,11,2,0.0,7.949999999999999
17761,2023,1,11,3,0.0,10.45
17762,2023,1,11,4,0.0,10.7
17763,2023,1,11,5,0.0,10.399999999999999
17764,2023,1,11,6,0.0,9.45
17765,2023,1,11,7,0.0,9.3
17766,2023,1,11,8,0.0,11.600000000000001
17767,2023,1,11,9,0.0,12.4
17768,2023,1,11,10,0.0,13.2
17769,2023,1,11,11,0.0,14.0
17770,2023,1,11,12,0.0,14.2
17771,2023,1,11,13,0.0,14.65
17772,2023,1,11,14,0.0,15.0
17773,2023,1,11,15,0.0,14.8
17774,2023,1,11,16,0.0,13.55
17775,2023,1,11,17,0.0,12.399999999999999
17776,2023,1,11,18,0.0,11.5
17777,2023,1,11,19,0.0,11.35
17778,2023,1,11,20,0.0,11.45
17779,2023,1,11,21,0.0,11.7
17780,2023,1,11,22,0.0,10.7
17781,2023,1,11,23,0.0,10.75
17782,2023,1,12,0,0.0,10.8
17783,2023,1,12,1,0.0,10.45
17784,2023,1,12,2,0.0,9.85
17785,2023,1,12,3,0.0,9.5
17786,2023,1,12,4,0.0,8.75
17787,2023,1,12,5,0.0,8.75
17788,2023,1,12,6,0.0,9.0
17789,2023,1,12,7,0.0,9.55
17790,2023,1,12,8,0.0,8.7
17791,2023,1,12,9,0.0,10.0
17792,2023,1,12,10,0.0,11.2
17793,2023,1,12,11,0.0,13.3
17794,2023,1,12,12,0.0,15.15
17795,2023,1,12,13,0.0,15.3
17796,2023,1,12,14,0.0,14.850000000000001
17797,2023,1,12,15,0.0,14.2
17798,2023,1,12,16,0.0,12.8
17799,2023,1,12,17,0.0,11.65
17800,2023,1,12,18,0.0,10.2
17801,2023,1,12,19,0.0,10.35
17802,2023,1,12,20,0.0,10.45
17803,2023,1,12,21,0.0,10.1
17804,2023,1,12,22,0.0,9.75
17805,2023,1,12,23,0.0,10.649999999999999
17806,2023,1,13,0,0.0,10.2
17807,2023,1,13,1,0.0,10.65
17808,2023,1,13,2,0.0,10.15
17809,2023,1,13,3,0.0,10.0
17810,2023,1,13,4,0.0,10.8
17811,2023,1,13,5,0.0,9.850000000000001
17812,2023,1,13,6,0.0,10.850000000000001
17813,2023,1,13,7,0.0,10.3
17814,2023,1,13,8,0.0,11.399999999999999
17815,2023,1,13,9,0.0,11.5
17816,2023,1,13,10,0.0,12.4
17817,2023,1,13,11,0.0,15.100000000000001
17818,2023,1,13,12,0.0,15.25
17819,2023,1,13,13,0.0,15.75
17820,2023,1,13,14,0.0,15.85
17821,2023,1,13,15,0.0,15.350000000000001
17822,2023,1,13,16,0.0,13.35
17823,2023,1,13,17,0.0,10.95
17824,2023,1,13,18,0.0,10.45
17825,2023,1,13,19,0.0,10.45
17826,2023,1,13,20,0.0,9.65
17827,2023,1,13,21,0.0,9.35
17828,2023,1,13,22,0.0,8.4
17829,2023,1,13,23,0.0,8.45
17830,2023,1,14,0,0.0,7.9
17831,2023,1,14,1,0.0,7.15
17832,2023,1,14,2,0.0,7.1
17833,2023,1,14,3,0.0,7.05
17834,2023,1,14,4,0.0,7.65
17835,2023,1,14,5,0.0,7.75
17836,2023,1,14,6,0.0,8.5
17837,2023,1,14,7,0.0,9.15
17838,2023,1,14,8,0.0,9.95
17839,2023,1,14,9,0.0,12.15
17840,2023,1,14,10,0.0,13.8
17841,2023,1,14,11,0.0,16.1
17842,2023,1,14,12,0.0,18.05
17843,2023,1,14,13,0.0,18.05
17844,2023,1,14,14,0.0,17.8
17845,2023,1,14,15,0.0,16.3
17846,2023,1,14,16,0.0,14.149999999999999
17847,2023,1,14,17,0.0,12.3
17848,2023,1,14,18,0.0,12.05
17849,2023,1,14,19,0.0,11.7
17850,2023,1,14,20,0.0,11.45
17851,2023,1,14,21,0.0,11.15
17852,2023,1,14,22,0.0,11.7
17853,2023,1,14,23,0.0,12.0
17854,2023,1,15,0,0.0,10.35
17855,2023,1,15,1,0.0,9.75
17856,2023,1,15,2,0.0,10.2
17857,2023,1,15,3,0.0,12.0
17858,2023,1,15,4,0.0,13.600000000000001
17859,2023,1,15,5,0.0,13.2
17860,2023,1,15,6,0.0,12.75
17861,2023,1,15,7,0.0,13.15
17862,2023,1,15,8,0.0,13.3
17863,2023,1,15,9,0.0,13.100000000000001
17864,2023,1,15,10,0.0,14.7
17865,2023,1,15,11,0.0,16.6
17866,2023,1,15,12,0.0,17.799999999999997
17867,2023,1,15,13,0.0,16.35
17868,2023,1,15,14,0.0,15.4
17869,2023,1,15,15,0.05,13.65
17870,2023,1,15,16,0.0,12.95
17871,2023,1,15,17,0.0,12.8
17872,2023,1,15,18,0.0,11.7
17873,2023,1,15,19,0.0,10.35
17874,2023,1,15,20,0.0,9.55
17875,2023,1,15,21,0.0,10.2
17876,2023,1,15,22,0.0,10.1
17877,2023,1,15,23,0.15,9.05
17878,2023,1,16,0,0.0,8.4
17879,2023,1,16,1,0.0,7.9
17880,2023,1,16,2,0.0,7.4
17881,2023,1,16,3,0.0,6.4
17882,2023,1,16,4,0.0,6.55
17883,2023,1,16,5,0.0,8.45
17884,2023,1,16,6,0.0,8.2
17885,2023,1,16,7,0.0,8.5
17886,2023,1,16,8,0.0,9.25
17887,2023,1,16,9,0.0,11.100000000000001
17888,2023,1,16,10,0.0,13.850000000000001
17889,2023,1,16,11,0.0,13.7
17890,2023,1,16,12,0.0,15.05
17891,2023,1,16,13,0.0,14.85
17892,2023,1,16,14,0.0,13.95
17893,2023,1,16,15,0.0,13.25
17894,2023,1,16,16,0.0,12.7
17895,2023,1,16,17,0.0,12.8
17896,2023,1,16,18,0.0,12.4
17897,2023,1,16,19,0.0,12.05
17898,2023,1,16,20,0.0,12.0
17899,2023,1,16,21,0.0,11.649999999999999
17900,2023,1,16,22,0.0,11.6
17901,2023,1,16,23,0.0,11.65
17902,2023,1,17,0,0.0,12.75
17903,2023,1,17,1,0.0,13.850000000000001
17904,2023,1,17,2,0.0,15.7
17905,2023,1,17,3,0.0,15.850000000000001
17906,2023,1,17,4,0.0,16.25
17907,2023,1,17,5,0.0,15.850000000000001
17908,2023,1,17,6,0.0,15.8
17909,2023,1,17,7,0.0,15.2
17910,2023,1,17,8,0.6499999999999999,12.0
17911,2023,1,17,9,0.0,12.25
17912,2023,1,17,10,0.0,15.1
17913,2023,1,17,11,0.0,15.8
17914,2023,1,17,12,0.0,16.2
17915,2023,1,17,13,0.0,15.2
17916,2023,1,17,14,0.0,13.75
17917,2023,1,17,15,0.0,13.35
17918,2023,1,17,16,0.0,12.2
17919,2023,1,17,17,0.05,10.7
17920,2023,1,17,18,0.0,9.05
17921,2023,1,17,19,0.0,9.4
17922,2023,1,17,20,0.0,9.3
17923,2023,1,17,21,0.0,8.9
17924,2023,1,17,22,0.0,8.3
17925,2023,1,17,23,0.0,8.05
17926,2023,1,18,0,0.0,8.15
17927,2023,1,18,1,0.0,7.8
17928,2023,1,18,2,0.0,7.45
17929,2023,1,18,3,0.0,7.35
17930,2023,1,18,4,0.0,7.0
17931,2023,1,18,5,0.0,6.449999999999999
17932,2023,1,18,6,0.0,6.35
17933,2023,1,18,7,0.0,6.1
17934,2023,1,18,8,0.0,6.7
17935,2023,1,18,9,0.0,7.4
17936,2023,1,18,10,0.0,8.9
17937,2023,1,18,11,0.0,10.25
17938,2023,1,18,12,0.0,11.05
17939,2023,1,18,13,0.0,10.8
17940,2023,1,18,14,0.0,12.3
17941,2023,1,18,15,0.0,11.95
17942,2023,1,18,16,0.0,11.149999999999999
17943,2023,1,18,17,0.0,9.600000000000001
17944,2023,1,18,18,0.0,9.0
17945,2023,1,18,19,0.0,8.4
17946,2023,1,18,20,0.0,8.1
17947,2023,1,18,21,0.0,7.1
17948,2023,1,18,22,0.0,6.4
17949,2023,1,18,23,0.0,6.1
17950,2023,1,19,0,0.0,5.55
17951,2023,1,19,1,0.0,5.4
17952,2023,1,19,2,0.0,5.25
17953,2023,1,19,3,0.0,5.35
17954,2023,1,19,4,0.0,5.2
17955,2023,1,19,5,0.0,5.0
17956,2023,1,19,6,0.0,4.800000000000001
17957,2023,1,19,7,0.0,4.699999999999999
17958,2023,1,19,8,0.0,5.3
17959,2023,1,19,9,0.0,6.65
17960,2023,1,19,10,0.0,8.4
17961,2023,1,19,11,0.0,9.95
17962,2023,1,19,12,0.0,10.0
17963,2023,1,19,13,0.0,10.8
17964,2023,1,19,14,0.0,11.4
17965,2023,1,19,15,0.0,11.350000000000001
17966,2023,1,19,16,0.0,10.5
17967,2023,1,19,17,0.0,10.3
17968,2023,1,19,18,0.0,10.55
17969,2023,1,19,19,0.0,10.15
17970,2023,1,19,20,0.0,9.5
17971,2023,1,19,21,0.0,9.4
17972,2023,1,19,22,0.0,10.0
17973,2023,1,19,23,0.0,10.4
17974,2023,1,20,0,0.0,9.7
17975,2023,1,20,1,0.0,8.600000000000001
17976,2023,1,20,2,0.0,8.2
17977,2023,1,20,3,0.0,7.449999999999999
17978,2023,1,20,4,0.0,6.0
17979,2023,1,20,5,0.0,5.45
17980,2023,1,20,6,0.0,5.15
17981,2023,1,20,7,0.0,5.699999999999999
17982,2023,1,20,8,0.0,9.0
17983,2023,1,20,9,0.0,10.55
17984,2023,1,20,10,0.0,11.600000000000001
17985,2023,1,20,11,0.0,11.2
17986,2023,1,20,12,0.0,12.5
17987,2023,1,20,13,0.0,12.85
17988,2023,1,20,14,0.0,12.45
17989,2023,1,20,15,0.0,13.2
17990,2023,1,20,16,0.0,11.4
17991,2023,1,20,17,0.0,10.2
17992,2023,1,20,18,0.0,8.5
17993,2023,1,20,19,0.0,8.1
17994,2023,1,20,20,0.0,7.7
17995,2023,1,20,21,0.0,6.45
17996,2023,1,20,22,0.0,6.4
17997,2023,1,20,23,0.0,6.050000000000001
17998,2023,1,21,0,0.0,5.6
17999,2023,1,21,1,0.0,4.35
18000,2023,1,21,2,0.0,3.7
18001,2023,1,21,3,0.0,2.8
18002,2023,1,21,4,0.0,3.8499999999999996
18003,2023,1,21,5,0.0,4.8
18004,2023,1,21,6,0.0,2.9
18005,2023,1,21,7,0.0,3.9499999999999997
18006,2023,1,21,8,0.0,6.5
18007,2023,1,21,9,0.0,8.3
18008,2023,1,21,10,0.0,9.15
18009,2023,1,21,11,0.0,10.350000000000001
18010,2023,1,21,12,0.0,11.3
18011,2023,1,21,13,0.0,11.8
18012,2023,1,21,14,0.0,10.85
18013,2023,1,21,15,0.0,9.95
18014,2023,1,21,16,0.0,8.85
18015,2023,1,21,17,0.0,8.2
18016,2023,1,21,18,0.0,7.550000000000001
18017,2023,1,21,19,0.0,6.5
18018,2023,1,21,20,0.0,5.8
18019,2023,1,21,21,0.0,5.25
18020,2023,1,21,22,0.0,4.449999999999999
18021,2023,1,21,23,0.0,3.25
18022,2023,1,22,0,0.0,2.85
18023,2023,1,22,1,0.0,2.8499999999999996
18024,2023,1,22,2,0.0,2.3
18025,2023,1,22,3,0.0,3.2
18026,2023,1,22,4,0.0,3.05
18027,2023,1,22,5,0.0,2.5
18028,2023,1,22,6,0.0,2.1
18029,2023,1,22,7,0.0,1.8
18030,2023,1,22,8,0.0,5.2
18031,2023,1,22,9,0.0,7.05
18032,2023,1,22,10,0.0,8.25
18033,2023,1,22,11,0.0,9.25
18034,2023,1,22,12,0.0,11.15
18035,2023,1,22,13,0.0,11.350000000000001
18036,2023,1,22,14,0.0,10.7
18037,2023,1,22,15,0.0,10.15
18038,2023,1,22,16,0.0,8.75
18039,2023,1,22,17,0.0,7.199999999999999
18040,2023,1,22,18,0.0,5.699999999999999
18041,2023,1,22,19,0.0,5.4
18042,2023,1,22,20,0.0,6.05
18043,2023,1,22,21,0.0,6.05
18044,2023,1,22,22,0.0,4.5
18045,2023,1,22,23,0.0,2.8499999999999996
18046,2023,1,23,0,0.0,3.4000000000000004
18047,2023,1,23,1,0.0,3.45
18048,2023,1,23,2,0.0,3.8499999999999996
18049,2023,1,23,3,0.0,3.75
18050,2023,1,23,4,0.0,3.9
18051,2023,1,23,5,0.0,3.45
18052,2023,1,23,6,0.0,3.5999999999999996
18053,2023,1,23,7,0.0,4.550000000000001
18054,2023,1,23,8,0.0,5.35
18055,2023,1,23,9,0.0,7.45
18056,2023,1,23,10,0.0,8.45
18057,2023,1,23,11,0.0,8.7
18058,2023,1,23,12,0.0,8.95
18059,2023,1,23,13,0.0,9.55
18060,2023,1,23,14,0.0,9.55
18061,2023,1,23,15,0.0,8.25
18062,2023,1,23,16,0.0,7.699999999999999
18063,2023,1,23,17,0.0,6.75
18064,2023,1,23,18,0.0,6.45
18065,2023,1,23,19,0.0,7.0
18066,2023,1,23,20,0.0,6.55
18067,2023,1,23,21,0.0,6.800000000000001
18068,2023,1,23,22,0.0,6.05
18069,2023,1,23,23,0.0,6.65
18070,2023,1,24,0,0.0,6.8
18071,2023,1,24,1,0.0,5.800000000000001
18072,2023,1,24,2,0.0,5.699999999999999
18073,2023,1,24,3,0.0,5.300000000000001
18074,2023,1,24,4,0.0,5.050000000000001
18075,2023,1,24,5,0.0,3.8000000000000003
18076,2023,1,24,6,0.1,3.0
18077,2023,1,24,7,0.0,3.35
18078,2023,1,24,8,0.0,4.199999999999999
18079,2023,1,24,9,0.0,6.3
18080,2023,1,24,10,0.0,6.3
18081,2023,1,24,11,0.05,5.6
18082,2023,1,24,12,0.0,5.75
18083,2023,1,24,13,0.0,5.25
18084,2023,1,24,14,0.0,5.199999999999999
18085,2023,1,24,15,0.0,6.0
18086,2023,1,24,16,0.0,7.0
18087,2023,1,24,17,0.0,6.9
18088,2023,1,24,18,0.0,7.5
18089,2023,1,24,19,0.0,7.2
18090,2023,1,24,20,0.0,8.3
18091,2023,1,24,21,0.0,8.75
18092,2023,1,24,22,0.0,9.0
18093,2023,1,24,23,0.0,9.350000000000001
18094,2023,1,25,0,0.0,9.8
18095,2023,1,25,1,0.05,9.2
18096,2023,1,25,2,0.05,8.2
18097,2023,1,25,3,0.0,9.0
18098,2023,1,25,4,0.0,9.0
18099,2023,1,25,5,0.0,8.95
18100,2023,1,25,6,0.0,7.8500000000000005
18101,2023,1,25,7,0.0,7.95
18102,2023,1,25,8,0.0,9.5
18103,2023,1,25,9,0.0,10.85
18104,2023,1,25,10,0.0,12.75
18105,2023,1,25,11,0.0,13.95
18106,2023,1,25,12,0.0,13.85
18107,2023,1,25,13,0.0,13.7
18108,2023,1,25,14,0.0,13.3
18109,2023,1,25,15,0.0,12.4
18110,2023,1,25,16,0.0,10.3
18111,2023,1,25,17,0.0,8.2
18112,2023,1,25,18,0.0,7.35
18113,2023,1,25,19,0.0,6.65
18114,2023,1,25,20,0.0,6.6
18115,2023,1,25,21,0.0,6.9
18116,2023,1,25,22,0.0,6.35
18117,2023,1,25,23,0.0,6.0
18118,2023,1,26,0,0.0,5.5
18119,2023,1,26,1,0.0,5.300000000000001
18120,2023,1,26,2,0.0,4.85
18121,2023,1,26,3,0.0,4.5
18122,2023,1,26,4,0.0,4.300000000000001
18123,2023,1,26,5,0.0,3.95
18124,2023,1,26,6,0.0,3.6500000000000004
18125,2023,1,26,7,0.0,3.65
18126,2023,1,26,8,0.0,4.95
18127,2023,1,26,9,0.0,7.05
18128,2023,1,26,10,0.0,8.5
18129,2023,1,26,11,0.0,10.3
18130,2023,1,26,12,0.0,11.5
18131,2023,1,26,13,0.0,11.55
18132,2023,1,26,14,0.0,11.25
18133,2023,1,26,15,0.0,10.25
18134,2023,1,26,16,0.0,8.45
18135,2023,1,26,17,0.0,7.1
18136,2023,1,26,18,0.0,6.15
18137,2023,1,26,19,0.0,6.65
18138,2023,1,26,20,0.0,6.85
18139,2023,1,26,21,0.0,6.1
18140,2023,1,26,22,0.0,5.95
18141,2023,1,26,23,0.0,5.8
18142,2023,1,27,0,0.0,5.1
18143,2023,1,27,1,0.0,4.75
18144,2023,1,27,2,0.0,4.2
18145,2023,1,27,3,0.0,4.7
18146,2023,1,27,4,0.0,6.25
18147,2023,1,27,5,0.0,5.85
18148,2023,1,27,6,0.0,5.65
18149,2023,1,27,7,0.0,5.05
18150,2023,1,27,8,0.0,5.550000000000001
18151,2023,1,27,9,0.0,7.1
18152,2023,1,27,10,0.0,8.75
18153,2023,1,27,11,0.0,10.5
18154,2023,1,27,12,0.0,10.6
18155,2023,1,27,13,0.0,11.4
18156,2023,1,27,14,0.0,10.100000000000001
18157,2023,1,27,15,0.0,9.649999999999999
18158,2023,1,27,16,0.0,9.3
18159,2023,1,27,17,0.0,8.1
18160,2023,1,27,18,0.0,7.05
18161,2023,1,27,19,0.0,6.3
18162,2023,1,27,20,0.0,5.9
18163,2023,1,27,21,0.0,5.699999999999999
18164,2023,1,27,22,0.0,6.5
18165,2023,1,27,23,0.0,6.4
18166,2023,1,28,0,0.0,6.6
18167,2023,1,28,1,0.0,6.45
18168,2023,1,28,2,0.0,6.35
18169,2023,1,28,3,0.0,4.75
18170,2023,1,28,4,0.0,4.1
18171,2023,1,28,5,0.0,4.4
18172,2023,1,28,6,0.0,4.7
18173,2023,1,28,7,0.0,4.9
18174,2023,1,28,8,0.0,5.8
18175,2023,1,28,9,0.0,6.15
18176,2023,1,28,10,0.0,8.15
18177,2023,1,28,11,0.0,8.7
18178,2023,1,28,12,0.0,9.15
18179,2023,1,28,13,0.0,9.2
18180,2023,1,28,14,0.0,8.7
18181,2023,1,28,15,0.0,8.4
18182,2023,1,28,16,0.0,8.100000000000001
18183,2023,1,28,17,0.0,7.300000000000001
18184,2023,1,28,18,0.0,7.25
18185,2023,1,28,19,0.0,7.05
18186,2023,1,28,20,0.0,6.7
18187,2023,1,28,21,0.0,6.7
18188,2023,1,28,22,0.0,6.65
18189,2023,1,28,23,0.0,6.4
18190,2023,1,29,0,0.0,6.800000000000001
18191,2023,1,29,1,0.0,6.65
18192,2023,1,29,2,0.0,6.5
18193,2023,1,29,3,0.0,6.050000000000001
