,year,month,day,hour,mm_precip,temperature
64,2019,1,3,16,0.0,10.15
65,2019,1,3,17,0.0,8.85
66,2019,1,3,18,0.0,8.5
67,2019,1,3,19,0.0,7.8500000000000005
68,2019,1,3,20,0.0,7.4
69,2019,1,3,21,0.0,6.9
70,2019,1,3,22,0.0,5.5
71,2019,1,3,23,0.0,4.85
72,2019,1,4,0,0.0,4.300000000000001
73,2019,1,4,1,0.0,3.6
74,2019,1,4,2,0.0,3.4000000000000004
75,2019,1,4,3,0.0,3.3
76,2019,1,4,4,0.0,3.2
77,2019,1,4,5,0.0,3.1500000000000004
78,2019,1,4,6,0.0,3.0
79,2019,1,4,7,0.0,3.1
80,2019,1,4,8,0.0,4.75
81,2019,1,4,9,0.0,9.35
82,2019,1,4,10,0.0,11.1
83,2019,1,4,11,0.0,11.8
84,2019,1,4,12,0.0,11.6
85,2019,1,4,13,0.0,11.75
86,2019,1,4,14,0.0,11.45
87,2019,1,4,15,0.0,10.399999999999999
88,2019,1,4,16,0.0,9.600000000000001
89,2019,1,4,17,0.0,8.6
90,2019,1,4,18,0.0,7.65
91,2019,1,4,19,0.0,7.15
92,2019,1,4,20,0.0,7.15
93,2019,1,4,21,0.0,6.15
94,2019,1,4,22,0.0,6.25
95,2019,1,4,23,0.0,6.25
96,2019,1,5,0,0.0,5.949999999999999
97,2019,1,5,1,0.0,6.25
98,2019,1,5,2,0.0,7.1
99,2019,1,5,3,0.0,7.1
100,2019,1,5,4,0.0,6.95
101,2019,1,5,5,0.0,6.199999999999999
102,2019,1,5,6,0.0,6.0
103,2019,1,5,7,0.0,5.85
104,2019,1,5,8,0.0,6.5
105,2019,1,5,9,0.0,9.2
106,2019,1,5,10,0.0,9.75
107,2019,1,5,11,0.0,11.899999999999999
108,2019,1,5,12,0.0,12.2
109,2019,1,5,13,0.0,13.100000000000001
110,2019,1,5,14,0.0,13.5
111,2019,1,5,15,0.0,12.8
112,2019,1,5,16,0.0,11.7
113,2019,1,5,17,0.0,11.2
114,2019,1,5,18,0.0,10.85
115,2019,1,5,19,0.0,10.0
116,2019,1,5,20,0.0,9.850000000000001
117,2019,1,5,21,0.0,10.2
118,2019,1,5,22,0.0,10.899999999999999
119,2019,1,5,23,0.0,10.399999999999999
120,2019,1,6,0,0.0,13.95
121,2019,1,6,1,0.0,11.899999999999999
122,2019,1,6,2,0.0,11.55
123,2019,1,6,3,0.0,11.9
124,2019,1,6,4,0.0,11.5
125,2019,1,6,5,0.0,10.0
126,2019,1,6,6,0.0,10.899999999999999
127,2019,1,6,7,0.0,10.65
128,2019,1,6,8,0.0,10.7
129,2019,1,6,9,0.0,10.55
130,2019,1,6,10,0.0,12.1
131,2019,1,6,11,0.0,14.149999999999999
132,2019,1,6,12,0.0,15.95
133,2019,1,6,13,0.0,16.799999999999997
134,2019,1,6,14,0.0,16.450000000000003
135,2019,1,6,15,0.0,15.2
136,2019,1,6,16,0.0,13.65
137,2019,1,6,17,0.0,13.25
138,2019,1,6,18,0.0,12.0
139,2019,1,6,19,0.0,11.75
140,2019,1,6,20,0.0,11.3
141,2019,1,6,21,0.0,10.0
142,2019,1,6,22,0.0,9.0
143,2019,1,6,23,0.0,8.5
144,2019,1,7,0,0.0,8.25
145,2019,1,7,1,0.0,9.05
146,2019,1,7,2,0.0,8.4
147,2019,1,7,3,0.0,9.05
148,2019,1,7,4,0.0,8.6
149,2019,1,7,5,0.0,8.0
150,2019,1,7,6,0.0,8.3
151,2019,1,7,7,0.0,8.6
152,2019,1,7,8,0.0,9.4
153,2019,1,7,9,0.0,10.4
154,2019,1,7,10,0.0,11.6
155,2019,1,7,11,0.0,12.350000000000001
156,2019,1,7,12,0.0,13.55
157,2019,1,7,13,0.0,13.850000000000001
158,2019,1,7,14,0.0,14.0
159,2019,1,7,15,0.0,12.850000000000001
160,2019,1,7,16,0.0,11.05
161,2019,1,7,17,0.0,9.8
162,2019,1,7,18,0.0,8.8
163,2019,1,7,19,0.0,8.149999999999999
164,2019,1,7,20,0.0,7.550000000000001
165,2019,1,7,21,0.0,7.2
166,2019,1,7,22,0.0,7.1
167,2019,1,7,23,0.0,7.4
168,2019,1,8,0,0.0,7.0
169,2019,1,8,1,0.0,6.25
170,2019,1,8,2,0.0,6.15
171,2019,1,8,3,0.0,6.2
172,2019,1,8,4,0.0,5.25
173,2019,1,8,5,0.0,4.35
174,2019,1,8,6,0.0,4.55
175,2019,1,8,7,0.0,4.75
176,2019,1,8,8,0.0,5.55
177,2019,1,8,9,0.0,6.8
178,2019,1,8,10,0.0,8.1
179,2019,1,8,11,0.0,9.5
180,2019,1,8,12,0.0,11.100000000000001
181,2019,1,8,13,0.0,11.0
182,2019,1,8,14,0.0,10.95
183,2019,1,8,15,0.0,10.35
184,2019,1,8,16,0.0,9.3
185,2019,1,8,17,0.0,8.6
186,2019,1,8,18,0.0,8.2
187,2019,1,8,19,0.0,8.0
188,2019,1,8,20,0.0,8.7
189,2019,1,8,21,0.0,9.399999999999999
190,2019,1,8,22,0.0,9.05
191,2019,1,8,23,0.0,8.2
192,2019,1,9,0,0.0,7.449999999999999
193,2019,1,9,1,0.0,7.4
194,2019,1,9,2,0.0,7.95
195,2019,1,9,3,0.0,7.8
196,2019,1,9,4,0.0,6.9
197,2019,1,9,5,0.0,7.35
198,2019,1,9,6,0.0,7.65
199,2019,1,9,7,0.0,7.8999999999999995
200,2019,1,9,8,0.0,9.100000000000001
201,2019,1,9,9,0.0,11.0
202,2019,1,9,10,0.0,12.25
203,2019,1,9,11,0.0,13.05
204,2019,1,9,12,0.0,14.0
205,2019,1,9,13,0.0,14.55
206,2019,1,9,14,0.0,14.9
207,2019,1,9,15,0.0,13.25
208,2019,1,9,16,0.0,11.5
209,2019,1,9,17,0.0,11.05
210,2019,1,9,18,0.0,10.100000000000001
211,2019,1,9,19,0.0,10.649999999999999
212,2019,1,9,20,0.0,10.25
213,2019,1,9,21,0.0,9.2
214,2019,1,9,22,0.0,8.75
215,2019,1,9,23,0.0,8.1
216,2019,1,10,0,0.0,7.050000000000001
217,2019,1,10,1,0.0,6.9
218,2019,1,10,2,0.0,5.4
219,2019,1,10,3,0.0,7.45
220,2019,1,10,4,0.0,7.3
221,2019,1,10,5,0.0,6.95
222,2019,1,10,6,0.0,5.8
223,2019,1,10,7,0.0,5.949999999999999
224,2019,1,10,8,0.0,6.95
225,2019,1,10,9,0.0,8.95
226,2019,1,10,10,0.0,10.1
227,2019,1,10,11,0.0,10.85
228,2019,1,10,12,0.0,11.45
229,2019,1,10,13,0.0,10.8
230,2019,1,10,14,0.0,10.95
231,2019,1,10,15,0.0,10.0
232,2019,1,10,16,0.0,8.55
233,2019,1,10,17,0.0,7.4
234,2019,1,10,18,0.0,6.9
235,2019,1,10,19,0.0,6.9
236,2019,1,10,20,0.0,6.699999999999999
237,2019,1,10,21,0.0,6.800000000000001
238,2019,1,10,22,0.0,5.65
239,2019,1,10,23,0.0,6.199999999999999
240,2019,1,11,0,0.0,5.199999999999999
241,2019,1,11,1,0.0,5.15
242,2019,1,11,2,0.0,3.3
243,2019,1,11,3,0.0,3.2
244,2019,1,11,4,0.0,3.0999999999999996
245,2019,1,11,5,0.0,2.8
246,2019,1,11,6,0.0,2.3
247,2019,1,11,7,0.0,2.2
248,2019,1,11,8,0.0,2.7
249,2019,1,11,9,0.0,4.3
250,2019,1,11,10,0.0,6.3
251,2019,1,11,11,0.0,7.550000000000001
252,2019,1,11,12,0.0,8.6
253,2019,1,11,13,0.0,9.3
254,2019,1,11,14,0.0,9.7
255,2019,1,11,15,0.0,9.1
256,2019,1,11,16,0.0,7.7
257,2019,1,11,17,0.0,6.6
258,2019,1,11,18,0.0,6.1
259,2019,1,11,19,0.0,6.05
260,2019,1,11,20,0.0,6.05
261,2019,1,11,21,0.0,4.2
262,2019,1,11,22,0.0,3.35
263,2019,1,11,23,0.0,2.7
264,2019,1,12,0,0.0,2.75
265,2019,1,12,1,0.0,4.1
266,2019,1,12,2,0.0,4.5
267,2019,1,12,3,0.0,4.4
268,2019,1,12,4,0.0,4.949999999999999
269,2019,1,12,5,0.0,4.65
270,2019,1,12,6,0.0,3.95
271,2019,1,12,7,0.0,4.6
272,2019,1,12,8,0.0,6.300000000000001
273,2019,1,12,9,0.0,6.85
274,2019,1,12,10,0.0,8.15
275,2019,1,12,11,0.0,9.45
276,2019,1,12,12,0.0,10.95
277,2019,1,12,13,0.0,11.65
278,2019,1,12,14,0.0,12.0
279,2019,1,12,15,0.0,11.7
280,2019,1,12,16,0.0,10.2
281,2019,1,12,17,0.0,9.3
282,2019,1,12,18,0.0,9.0
283,2019,1,12,19,0.0,8.5
284,2019,1,12,20,0.0,7.5
285,2019,1,12,21,0.0,7.300000000000001
286,2019,1,12,22,0.0,6.550000000000001
287,2019,1,12,23,0.0,6.800000000000001
288,2019,1,13,0,0.0,6.7
289,2019,1,13,1,0.0,5.699999999999999
290,2019,1,13,2,0.0,6.3
291,2019,1,13,3,0.0,7.1
292,2019,1,13,4,0.0,6.3
293,2019,1,13,5,0.0,6.3
294,2019,1,13,6,0.0,3.9000000000000004
295,2019,1,13,7,0.0,3.8499999999999996
296,2019,1,13,8,0.0,6.85
297,2019,1,13,9,0.0,8.7
298,2019,1,13,10,0.0,9.15
299,2019,1,13,11,0.0,10.5
300,2019,1,13,12,0.0,12.2
301,2019,1,13,13,0.0,13.05
302,2019,1,13,14,0.0,13.35
303,2019,1,13,15,0.0,13.45
304,2019,1,13,16,0.0,13.05
305,2019,1,13,17,0.0,13.1
306,2019,1,13,18,0.0,13.05
307,2019,1,13,19,0.0,12.4
308,2019,1,13,20,0.0,12.5
309,2019,1,13,21,0.0,12.55
310,2019,1,13,22,0.0,12.15
311,2019,1,13,23,0.0,11.55
312,2019,1,14,0,0.0,11.1
313,2019,1,14,1,0.0,10.7
314,2019,1,14,2,0.0,10.8
315,2019,1,14,3,0.0,10.9
316,2019,1,14,4,0.0,11.3
317,2019,1,14,5,0.0,10.75
318,2019,1,14,6,0.0,10.1
319,2019,1,14,7,0.0,10.350000000000001
320,2019,1,14,8,0.0,10.55
321,2019,1,14,9,0.0,10.7
322,2019,1,14,10,0.0,11.55
323,2019,1,14,11,0.0,12.85
324,2019,1,14,12,0.0,13.8
325,2019,1,14,13,0.0,14.25
326,2019,1,14,14,0.0,14.65
327,2019,1,14,15,0.0,14.95
328,2019,1,14,16,0.0,13.899999999999999
329,2019,1,14,17,0.0,11.95
330,2019,1,14,18,0.0,11.649999999999999
331,2019,1,14,19,0.0,11.35
332,2019,1,14,20,0.0,11.149999999999999
333,2019,1,14,21,0.0,10.2
334,2019,1,14,22,0.0,8.95
335,2019,1,14,23,0.0,9.75
336,2019,1,15,0,0.0,10.399999999999999
337,2019,1,15,1,0.0,9.55
338,2019,1,15,2,0.0,9.1
339,2019,1,15,3,0.0,8.35
340,2019,1,15,4,0.0,7.8
341,2019,1,15,5,0.0,7.4
342,2019,1,15,6,0.0,6.75
343,2019,1,15,7,0.0,6.9
344,2019,1,15,8,0.0,7.5
345,2019,1,15,9,0.0,10.0
346,2019,1,15,10,0.0,11.3
347,2019,1,15,11,0.0,12.9
348,2019,1,15,12,0.0,14.55
349,2019,1,15,13,0.0,14.75
350,2019,1,15,14,0.0,14.100000000000001
351,2019,1,15,15,0.0,12.9
352,2019,1,15,16,0.0,11.4
353,2019,1,15,17,0.0,10.15
354,2019,1,15,18,0.0,9.05
355,2019,1,15,19,0.0,9.6
356,2019,1,15,20,0.0,9.0
357,2019,1,15,21,0.0,8.45
358,2019,1,15,22,0.0,8.45
359,2019,1,15,23,0.0,7.699999999999999
360,2019,1,16,0,0.0,6.800000000000001
361,2019,1,16,1,0.0,7.95
362,2019,1,16,2,0.0,9.600000000000001
363,2019,1,16,3,0.0,9.3
364,2019,1,16,4,0.0,10.25
365,2019,1,16,5,0.0,10.3
366,2019,1,16,6,0.0,10.8
367,2019,1,16,7,0.0,11.05
368,2019,1,16,8,0.0,11.350000000000001
369,2019,1,16,9,0.0,12.05
370,2019,1,16,10,0.0,13.2
371,2019,1,16,11,0.0,13.55
372,2019,1,16,12,0.0,14.100000000000001
373,2019,1,16,13,0.0,14.55
374,2019,1,16,14,0.0,14.25
375,2019,1,16,15,0.0,13.850000000000001
376,2019,1,16,16,0.0,12.65
377,2019,1,16,17,0.0,11.2
378,2019,1,16,18,0.0,10.55
379,2019,1,16,19,0.0,10.3
380,2019,1,16,20,0.0,11.149999999999999
381,2019,1,16,21,0.0,11.2
382,2019,1,16,22,0.0,11.2
383,2019,1,16,23,0.0,11.3
384,2019,1,17,0,0.0,11.0
385,2019,1,17,1,0.0,10.8
386,2019,1,17,2,0.0,10.5
387,2019,1,17,3,0.0,10.05
388,2019,1,17,4,0.0,9.15
389,2019,1,17,5,0.0,8.85
390,2019,1,17,6,0.0,9.1
391,2019,1,17,7,0.0,8.899999999999999
392,2019,1,17,8,0.0,8.600000000000001
393,2019,1,17,9,0.0,10.9
394,2019,1,17,10,0.0,12.55
395,2019,1,17,11,0.0,13.7
396,2019,1,17,12,0.0,14.3
397,2019,1,17,13,0.0,13.8
398,2019,1,17,14,0.0,14.05
399,2019,1,17,15,0.0,12.9
400,2019,1,17,16,0.0,12.05
401,2019,1,17,17,0.0,12.1
402,2019,1,17,18,0.0,11.55
403,2019,1,17,19,0.0,11.05
404,2019,1,17,20,0.0,10.6
405,2019,1,17,21,0.0,10.35
406,2019,1,17,22,0.0,10.5
407,2019,1,17,23,0.0,10.0
408,2019,1,18,0,0.8500000000000001,8.35
409,2019,1,18,1,0.5,7.8
410,2019,1,18,2,0.0,7.75
411,2019,1,18,3,0.0,7.55
412,2019,1,18,4,0.0,6.35
413,2019,1,18,5,0.1,6.35
414,2019,1,18,6,0.0,6.8
415,2019,1,18,7,0.0,6.85
416,2019,1,18,8,0.0,7.25
417,2019,1,18,9,0.0,6.5
418,2019,1,18,10,0.0,7.199999999999999
419,2019,1,18,11,0.0,7.75
420,2019,1,18,12,0.0,8.75
421,2019,1,18,13,0.0,9.25
422,2019,1,18,14,0.0,8.55
423,2019,1,18,15,0.0,8.15
424,2019,1,18,16,0.0,7.5
425,2019,1,18,17,0.0,7.0
426,2019,1,18,18,0.0,6.5
427,2019,1,18,19,0.0,6.15
428,2019,1,18,20,0.0,6.300000000000001
429,2019,1,18,21,0.0,6.5
430,2019,1,18,22,0.0,6.2
431,2019,1,18,23,0.0,6.4
432,2019,1,19,0,0.0,5.550000000000001
433,2019,1,19,1,0.0,5.0
434,2019,1,19,2,0.0,5.75
435,2019,1,19,3,0.0,6.0
436,2019,1,19,4,0.0,5.35
437,2019,1,19,5,0.0,5.65
438,2019,1,19,6,0.0,4.6
439,2019,1,19,7,0.0,4.35
440,2019,1,19,8,0.0,6.75
441,2019,1,19,9,0.0,10.15
442,2019,1,19,10,0.0,11.3
443,2019,1,19,11,0.0,12.2
444,2019,1,19,12,0.0,12.8
445,2019,1,19,13,0.0,12.649999999999999
446,2019,1,19,14,0.0,12.2
447,2019,1,19,15,0.0,10.95
448,2019,1,19,16,0.0,9.5
449,2019,1,19,17,0.0,8.25
450,2019,1,19,18,0.0,7.5
451,2019,1,19,19,0.0,7.1
452,2019,1,19,20,0.0,7.8
453,2019,1,19,21,0.0,8.0
454,2019,1,19,22,0.0,8.7
455,2019,1,19,23,0.0,8.6
456,2019,1,20,0,0.05,7.8
457,2019,1,20,1,0.7000000000000001,8.05
458,2019,1,20,2,0.15000000000000002,7.9
459,2019,1,20,3,0.05,7.300000000000001
460,2019,1,20,4,0.55,6.699999999999999
461,2019,1,20,5,0.65,7.85
462,2019,1,20,6,0.95,8.4
463,2019,1,20,7,1.05,8.5
464,2019,1,20,8,2.3,8.4
465,2019,1,20,9,1.8,8.149999999999999
466,2019,1,20,10,0.55,8.2
467,2019,1,20,11,0.30000000000000004,8.5
468,2019,1,20,12,0.0,8.95
469,2019,1,20,13,0.0,9.3
470,2019,1,20,14,0.05,9.45
471,2019,1,20,15,0.0,9.649999999999999
472,2019,1,20,16,0.0,9.05
473,2019,1,20,17,0.0,8.45
474,2019,1,20,18,0.0,8.0
475,2019,1,20,19,0.0,7.050000000000001
476,2019,1,20,20,0.0,6.65
477,2019,1,20,21,0.0,6.449999999999999
478,2019,1,20,22,0.0,6.5
479,2019,1,20,23,0.0,6.4
480,2019,1,21,0,0.0,5.5
481,2019,1,21,1,0.0,5.199999999999999
482,2019,1,21,2,0.0,6.05
483,2019,1,21,3,0.0,6.55
484,2019,1,21,4,0.0,6.25
485,2019,1,21,5,0.0,6.05
486,2019,1,21,6,0.0,6.15
487,2019,1,21,7,0.0,6.75
488,2019,1,21,8,0.0,7.4
489,2019,1,21,9,0.0,8.0
490,2019,1,21,10,0.0,8.95
491,2019,1,21,11,0.0,10.5
492,2019,1,21,12,0.0,11.5
493,2019,1,21,13,0.0,11.85
494,2019,1,21,14,0.0,12.2
495,2019,1,21,15,0.0,11.9
496,2019,1,21,16,0.0,9.9
497,2019,1,21,17,0.0,8.399999999999999
498,2019,1,21,18,0.0,7.65
499,2019,1,21,19,0.0,6.949999999999999
500,2019,1,21,20,0.0,6.9
501,2019,1,21,21,0.0,6.8
502,2019,1,21,22,0.0,6.9
503,2019,1,21,23,0.0,6.75
504,2019,1,22,0,0.0,5.6
505,2019,1,22,1,0.0,5.1
506,2019,1,22,2,0.0,4.4
507,2019,1,22,3,0.0,4.05
508,2019,1,22,4,0.0,3.95
509,2019,1,22,5,0.0,3.8
510,2019,1,22,6,0.0,3.15
511,2019,1,22,7,0.0,2.3499999999999996
512,2019,1,22,8,0.0,3.6999999999999997
513,2019,1,22,9,0.0,4.9
514,2019,1,22,10,0.0,6.199999999999999
515,2019,1,22,11,0.0,7.15
516,2019,1,22,12,0.0,9.2
517,2019,1,22,13,0.0,9.100000000000001
518,2019,1,22,14,0.0,8.9
519,2019,1,22,15,0.0,8.8
520,2019,1,22,16,0.0,8.35
521,2019,1,22,17,0.0,8.0
522,2019,1,22,18,0.0,7.9
523,2019,1,22,19,0.0,7.55
524,2019,1,22,20,0.0,7.199999999999999
525,2019,1,22,21,0.0,6.9
526,2019,1,22,22,0.0,7.0
527,2019,1,22,23,0.0,6.85
528,2019,1,23,0,0.0,6.5
529,2019,1,23,1,0.0,6.4
530,2019,1,23,2,0.0,6.1
531,2019,1,23,3,0.0,5.65
532,2019,1,23,4,0.0,4.9
533,2019,1,23,5,0.0,5.050000000000001
534,2019,1,23,6,0.0,5.65
535,2019,1,23,7,0.0,6.2
536,2019,1,23,8,0.0,6.55
537,2019,1,23,9,0.1,7.0
538,2019,1,23,10,0.0,7.85
539,2019,1,23,11,0.0,9.0
540,2019,1,23,12,0.0,10.0
541,2019,1,23,13,0.0,11.2
542,2019,1,23,14,0.0,12.05
543,2019,1,23,15,0.0,11.65
544,2019,1,23,16,0.0,10.35
545,2019,1,23,17,0.0,9.75
546,2019,1,23,18,0.0,9.4
547,2019,1,23,19,0.0,9.0
548,2019,1,23,20,0.0,8.45
549,2019,1,23,21,0.0,7.35
550,2019,1,23,22,0.0,6.4
551,2019,1,23,23,0.0,5.55
552,2019,1,24,0,0.0,6.0
553,2019,1,24,1,0.0,5.45
554,2019,1,24,2,0.0,5.05
555,2019,1,24,3,0.0,5.699999999999999
556,2019,1,24,4,0.0,5.95
557,2019,1,24,5,0.0,6.0
558,2019,1,24,6,0.0,6.15
559,2019,1,24,7,0.0,6.550000000000001
560,2019,1,24,8,0.0,7.4
561,2019,1,24,9,0.0,8.649999999999999
562,2019,1,24,10,0.0,9.55
563,2019,1,24,11,0.0,10.85
564,2019,1,24,12,0.0,12.3
565,2019,1,24,13,0.0,13.4
566,2019,1,24,14,0.0,13.4
567,2019,1,24,15,0.0,12.899999999999999
568,2019,1,24,16,0.0,11.25
569,2019,1,24,17,0.0,9.5
570,2019,1,24,18,0.0,8.45
571,2019,1,24,19,0.0,7.4
572,2019,1,24,20,0.0,6.8
573,2019,1,24,21,0.0,6.699999999999999
574,2019,1,24,22,0.0,8.0
575,2019,1,24,23,0.0,7.550000000000001
576,2019,1,25,0,0.0,6.3
577,2019,1,25,1,0.0,6.4
578,2019,1,25,2,0.0,7.050000000000001
579,2019,1,25,3,0.0,7.300000000000001
580,2019,1,25,4,0.0,7.45
581,2019,1,25,5,0.0,5.800000000000001
582,2019,1,25,6,0.0,5.05
583,2019,1,25,7,0.0,6.1
584,2019,1,25,8,0.0,9.15
585,2019,1,25,9,0.0,11.25
586,2019,1,25,10,0.0,11.6
587,2019,1,25,11,0.0,13.0
588,2019,1,25,12,0.0,13.7
589,2019,1,25,13,0.0,13.85
590,2019,1,25,14,0.0,14.35
591,2019,1,25,15,0.0,13.05
592,2019,1,25,16,0.0,11.75
593,2019,1,25,17,0.0,10.85
594,2019,1,25,18,0.0,10.3
595,2019,1,25,19,0.0,9.5
596,2019,1,25,20,0.0,8.0
597,2019,1,25,21,0.0,7.9
598,2019,1,25,22,0.0,7.95
599,2019,1,25,23,0.0,7.75
600,2019,1,26,0,0.0,9.4
601,2019,1,26,1,0.0,10.55
602,2019,1,26,2,0.0,10.399999999999999
603,2019,1,26,3,0.0,9.8
604,2019,1,26,4,0.0,9.2
605,2019,1,26,5,0.0,9.2
606,2019,1,26,6,0.0,9.7
607,2019,1,26,7,0.0,9.3
608,2019,1,26,8,0.0,10.0
609,2019,1,26,9,0.0,11.25
610,2019,1,26,10,0.0,12.6
611,2019,1,26,11,0.0,14.399999999999999
612,2019,1,26,12,0.0,15.35
613,2019,1,26,13,0.0,14.95
614,2019,1,26,14,0.0,14.8
615,2019,1,26,15,0.0,14.600000000000001
616,2019,1,26,16,0.0,13.1
617,2019,1,26,17,0.0,11.95
618,2019,1,26,18,0.0,10.9
619,2019,1,26,19,0.0,9.85
620,2019,1,26,20,0.0,9.4
621,2019,1,26,21,0.0,9.4
622,2019,1,26,22,0.0,8.75
623,2019,1,26,23,0.0,9.15
624,2019,1,27,0,0.0,8.7
625,2019,1,27,1,0.0,9.45
626,2019,1,27,2,0.0,10.05
627,2019,1,27,3,0.0,9.5
628,2019,1,27,4,0.0,7.8999999999999995
629,2019,1,27,5,0.0,9.25
630,2019,1,27,6,0.0,8.25
631,2019,1,27,7,0.0,8.15
632,2019,1,27,8,0.0,10.2
633,2019,1,27,9,0.0,11.35
634,2019,1,27,10,0.0,13.0
635,2019,1,27,11,0.0,14.649999999999999
636,2019,1,27,12,0.0,13.75
637,2019,1,27,13,0.0,15.5
638,2019,1,27,14,0.0,15.05
639,2019,1,27,15,0.0,15.0
640,2019,1,27,16,0.0,13.75
641,2019,1,27,17,0.0,12.05
642,2019,1,27,18,0.0,10.899999999999999
643,2019,1,27,19,0.0,9.899999999999999
644,2019,1,27,20,0.0,9.15
645,2019,1,27,21,0.0,8.4
646,2019,1,27,22,0.0,7.949999999999999
647,2019,1,27,23,0.0,7.7
648,2019,1,28,0,0.0,7.6
649,2019,1,28,1,0.0,7.199999999999999
650,2019,1,28,2,0.0,6.800000000000001
651,2019,1,28,3,0.0,6.55
652,2019,1,28,4,0.0,6.4
653,2019,1,28,5,0.0,6.3
654,2019,1,28,6,0.0,6.25
655,2019,1,28,7,0.0,6.7
656,2019,1,28,8,0.0,7.8
657,2019,1,28,9,0.0,8.850000000000001
658,2019,1,28,10,0.0,10.5
659,2019,1,28,11,0.0,11.3
660,2019,1,28,12,0.0,12.3
661,2019,1,28,13,0.0,13.3
662,2019,1,28,14,0.0,13.85
663,2019,1,28,15,0.0,14.2
664,2019,1,28,16,0.0,12.649999999999999
665,2019,1,28,17,0.0,11.3
666,2019,1,28,18,0.0,10.6
667,2019,1,28,19,0.0,9.8
668,2019,1,28,20,0.0,9.3
669,2019,1,28,21,0.0,9.15
670,2019,1,28,22,0.0,8.8
671,2019,1,28,23,0.0,8.350000000000001
672,2019,1,29,0,0.0,8.3
673,2019,1,29,1,0.0,7.949999999999999
674,2019,1,29,2,0.0,7.75
675,2019,1,29,3,0.0,7.9
676,2019,1,29,4,0.0,7.550000000000001
677,2019,1,29,5,0.0,6.5
678,2019,1,29,6,0.0,6.35
679,2019,1,29,7,0.0,7.35
680,2019,1,29,8,0.0,8.3
681,2019,1,29,9,0.0,8.4
682,2019,1,29,10,0.0,8.3
683,2019,1,29,11,0.0,9.0
684,2019,1,29,12,0.0,9.75
685,2019,1,29,13,0.0,9.8
686,2019,1,29,14,0.0,9.6
687,2019,1,29,15,0.0,9.4
688,2019,1,29,16,0.0,9.1
689,2019,1,29,17,0.0,9.0
690,2019,1,29,18,0.0,8.7
691,2019,1,29,19,0.0,8.9
692,2019,1,29,20,0.0,8.7
693,2019,1,29,21,0.0,7.949999999999999
694,2019,1,29,22,0.0,8.7
695,2019,1,29,23,0.0,8.75
696,2019,1,30,0,0.0,8.3
697,2019,1,30,1,0.0,8.05
698,2019,1,30,2,0.0,7.7
699,2019,1,30,3,0.0,7.15
700,2019,1,30,4,0.0,6.800000000000001
701,2019,1,30,5,0.0,6.25
702,2019,1,30,6,0.0,5.95
703,2019,1,30,7,0.0,5.9
704,2019,1,30,8,0.0,7.15
705,2019,1,30,9,0.0,8.6
706,2019,1,30,10,0.0,10.350000000000001
707,2019,1,30,11,0.0,11.95
